timestamp,packet_size,direction
1479772857.406659,74,0
1479772857.411949,66,1
1479772857.416497,272,1
1479772857.633823,66,0
1479772857.637909,1514,0
1479772857.638013,382,0
1479772857.640526,66,1
1479772857.640633,66,1
1479772858.148041,200,1
1479772858.365964,125,0
1479772858.368437,66,1
1479772858.375479,327,1
1479772858.419401,1514,1
1479772858.631358,66,0
1479772858.637029,66,0
1479772858.641391,1514,1
1479772858.641612,1514,1
1479772858.644262,1514,1
1479772858.644360,416,1
1479772858.858560,66,0
1479772858.858723,66,0
1479772858.861413,66,0
1479772858.861917,1514,1
1479772858.863199,172,1
1479772858.907323,1514,1
1479772858.948444,1514,1
1479772859.018020,1514,1
1479772859.079062,66,0
1479772859.080185,66,0
1479772859.083250,1514,1
1479772859.083366,83,1
1479772859.124503,66,0
1479772859.129000,1514,1
1479772859.165610,66,0
1479772859.172596,1514,1
1479772859.235184,66,0
1479772859.300408,66,0
1479772859.300523,66,0
1479772859.302150,1166,1
1479772859.346203,66,0
1479772859.389788,66,0
1479772859.519270,66,0
1479772859.560815,492,0
1479772859.560934,103,0
1479772859.561016,66,0
1479772859.566305,103,1
1479772859.572488,66,1
1479772859.583281,54,1
1479772859.585894,54,1
1479772859.783279,66,0
1479772859.789457,66,0
1479772859.790306,54,1
1479772859.791226,54,1
1479772861.422250,214,1
1479772861.647459,146,0
1479772861.659790,66,1
1479772862.410246,42,0
1479772862.411799,42,1
1479772884.649628,74,1
1479772884.856153,74,0
1479772884.858267,66,1
1479772884.863258,272,1
1479772885.070038,66,0
1479772885.073973,1514,0
1479772885.074068,382,0
1479772885.076516,66,1
1479772885.078758,66,1
1479772885.580149,200,1
1479772885.787374,125,0
1479772885.789241,66,1
1479772885.797649,327,1
1479772885.841191,1514,1
1479772886.043337,66,0
1479772886.047144,1514,1
1479772886.048112,66,0
1479772886.051120,1514,1
1479772886.056532,1514,1
1479772886.057827,379,1
1479772886.253594,66,0
1479772886.257549,1514,1
1479772886.257681,66,0
1479772886.262993,66,0
1479772886.264071,66,0
1479772886.267019,431,1
1479772886.309753,1514,1
1479772886.350717,1514,1
1479772886.392735,1514,1
1479772886.464012,66,0
1479772886.471226,1514,1
1479772886.473282,66,0
1479772886.476423,305,1
1479772886.516208,66,0
1479772886.519560,1514,1
1479772886.557199,66,0
1479772886.561915,1514,1
1479772886.599196,66,0
1479772886.677692,66,0
1479772886.682746,66,0
1479772886.683551,722,1
1479772886.726018,66,0
1479772886.768377,66,0
1479772886.889911,66,0
1479772886.914859,492,0
1479772886.914977,103,0
1479772886.915060,66,0
1479772886.921419,103,1
1479772886.923047,66,1
1479772891.989509,74,1
1479772892.196039,74,0
1479772892.202305,66,1
1479772892.207457,272,1
1479772892.414038,66,0
1479772892.418117,1514,0
1479772892.418230,382,0
1479772892.420407,66,1
1479772892.422335,66,1
1479772892.943757,200,1
1479772893.150986,125,0
1479772893.152743,66,1
1479772893.159395,327,1
1479772893.205083,1514,1
1479772893.403376,66,0
1479772893.407430,1514,1
1479772893.407616,1514,1
1479772893.411976,66,0
1479772893.414533,1514,1
1479772893.414637,342,1
1479772893.613838,66,0
1479772893.613958,66,0
1479772893.617072,1514,1
1479772893.620906,66,0
1479772893.621009,66,0
1479772893.623888,357,1
1479772893.667650,1514,1
1479772893.709655,1514,1
1479772893.752481,1514,1
1479772893.823511,66,0
1479772893.825871,1514,1
1479772893.830113,66,0
1479772893.832376,305,1
1479772893.874084,66,0
1479772893.875624,1514,1
1479772893.916082,66,0
1479772893.918054,1514,1
1479772893.958893,66,0
1479772894.032278,66,0
1479772894.038621,66,0
1479772894.039522,833,1
1479772894.082039,66,0
1479772894.124514,66,0
1479772894.245867,66,0
1479772894.272306,492,0
1479772894.272423,103,0
1479772894.272507,66,0
1479772894.281137,103,1
1479772894.281253,66,1
1479772894.996911,46,1
1479772897.200237,42,0
1479772897.202046,42,1
1479772899.349684,74,1
1479772899.566848,74,0
1479772899.568689,66,1
1479772899.577498,272,1
1479772899.794773,66,0
1479772899.798858,1514,0
1479772899.798964,382,0
1479772899.804207,66,1
1479772899.805090,66,1
1479772900.320146,200,1
1479772900.538096,125,0
1479772900.539649,66,1
1479772900.547075,327,1
1479772900.590839,1514,1
1479772900.803396,66,0
1479772900.806736,1514,1
1479772900.808359,66,0
1479772900.809302,1514,1
1479772900.817562,1514,1
1479772900.817660,342,1
1479772901.023802,66,0
1479772901.026345,66,0
1479772901.027082,1514,1
1479772901.034624,66,0
1479772901.034734,66,0
1479772901.036860,431,1
1479772901.085215,1514,1
1479772901.121636,1514,1
1479772901.164059,1514,1
1479772901.244159,66,0
1479772901.248876,1514,1
1479772901.253754,66,0
1479772901.258239,416,1
1479772901.299671,1514,1
1479772901.302248,66,0
1479772901.338688,66,0
1479772901.342553,1514,1
1479772901.381172,66,0
1479772901.465950,66,0
1479772901.475177,66,0
1479772901.476011,648,1
1479772901.516843,66,0
1479772901.559625,66,0
1479772901.693032,66,0
1479772901.745037,492,0
1479772901.745154,103,0
1479772901.745236,66,0
1479772901.754495,103,1
1479772901.755538,66,1
1479772902.279464,143,1
1479772902.285927,381,0
1479772902.289091,350,0
1479772902.330150,400,0
1479772902.382008,143,1
1479772902.388405,381,0
1479772902.392047,350,0
1479772902.432617,400,0
1479772902.495029,74,1
1479772902.496392,74,1
1479772902.498273,350,0
1479772902.499194,74,0
1479772902.505662,74,1
1479772902.505694,74,1
1479772902.505863,74,0
1479772902.508482,66,1
1479772902.508521,66,1
1479772902.510051,249,1
1479772902.510093,249,1
1479772902.510235,66,0
1479772902.510768,1514,0
1479772902.510934,1342,0
1479772902.511641,66,0
1479772902.514464,326,0
1479772902.514532,1514,0
1479772902.514595,1514,0
1479772902.514655,527,0
1479772902.515567,66,1
1479772902.517503,66,1
1479772902.517569,66,1
1479772902.518838,66,1
1479772902.518953,66,0
1479772902.520995,66,1
1479772902.526098,66,1
1479772902.527413,66,0
1479772902.544800,74,1
1479772902.547435,74,0
1479772902.548975,66,1
1479772902.550677,249,1
1479772902.556487,66,0
1479772902.557107,74,0
1479772902.560240,326,0
1479772902.560329,1514,0
1479772902.560393,1514,0
1479772902.560451,527,0
1479772902.560479,74,1
1479772902.560653,74,0
1479772902.560973,74,0
1479772902.562231,66,1
1479772902.562294,252,1
1479772902.574662,74,1
1479772902.574775,66,1
1479772902.574824,66,1
1479772902.574859,66,1
1479772902.574869,66,1
1479772902.575065,66,1
1479772902.575134,66,1
1479772902.577179,66,0
1479772902.577373,1236,0
1479772902.577434,66,0
1479772902.580062,74,0
1479772902.582147,249,1
1479772902.582261,66,0
1479772902.582380,252,1
1479772902.582871,1514,0
1479772902.583028,1342,0
1479772902.584398,66,0
1479772902.586492,66,0
1479772902.587670,1236,0
1479772902.587744,66,0
1479772902.591505,66,1
1479772902.591570,66,1
1479772902.592312,66,1
1479772902.592725,66,1
1479772902.601428,66,1
1479772902.601473,249,1
1479772902.601781,66,1
1479772902.601902,66,0
1479772902.604055,350,0
1479772902.606824,66,1
1479772902.607457,66,0
1479772902.607587,66,0
1479772902.611018,326,0
1479772902.611097,1514,0
1479772902.611141,1514,0
1479772902.611174,527,0
1479772902.618598,66,1
1479772902.618666,66,1
1479772902.622188,66,1
1479772902.622267,66,1
1479772902.622329,66,0
1479772902.623252,66,0
1479772902.782581,74,1
1479772902.783436,74,0
1479772902.792143,66,1
1479772902.793662,249,1
1479772902.794878,66,0
1479772902.798065,326,0
1479772902.798152,1514,0
1479772902.798225,1514,0
1479772902.798285,527,0
1479772902.799200,66,1
1479772902.803750,66,1
1479772902.803818,66,1
1479772902.818156,66,1
1479772902.818921,66,0
1479772902.980192,339,0
1479772902.983584,74,1
1479772902.983844,74,0
1479772902.985243,66,1
1479772902.985277,252,1
1479772902.985533,66,0
1479772902.986178,83,0
1479772902.986598,1191,0
1479772902.987076,66,1
1479772902.988886,66,1
1479772902.988920,66,1
1479772902.989152,66,0
1479772903.031671,348,0
1479772903.084631,342,0
1479772904.006626,339,0
1479772904.009578,74,1
1479772904.009853,74,0
1479772904.011137,66,1
1479772904.011172,252,1
1479772904.011407,66,0
1479772904.012164,83,0
1479772904.012537,1191,0
1479772904.014661,66,1
1479772904.014698,66,1
1479772904.015471,66,1
1479772904.015689,66,0
1479772904.058983,348,0
1479772904.110385,342,0
1479772904.674034,339,0
1479772904.677769,74,1
1479772904.678062,74,0
1479772904.679403,66,1
1479772904.679438,252,1
1479772904.679692,66,0
1479772904.680339,83,0
1479772904.680705,1191,0
1479772904.681972,66,1
1479772904.682286,66,1
1479772904.682752,66,1
1479772904.682954,66,0
1479772904.725472,348,0
1479772904.776891,342,0
1479772905.700666,339,0
1479772905.703768,74,1
1479772905.704041,74,0
1479772905.705601,66,1
1479772905.705737,252,1
1479772905.705946,66,0
1479772905.706760,83,0
1479772905.707155,1191,0
1479772905.707614,66,1
1479772905.709093,66,1
1479772905.709725,66,1
1479772905.709928,66,0
1479772905.753495,348,0
1479772905.804940,342,0
1479772911.827148,74,1
1479772912.044438,74,0
1479772912.045277,66,1
1479772912.050963,272,1
1479772912.268246,66,0
1479772912.272325,1514,0
1479772912.272443,382,0
1479772912.274600,66,1
1479772912.276495,66,1
1479772912.783807,200,1
1479772912.974736,118,1
1479772912.974887,118,0
1479772913.001726,125,0
1479772913.003128,66,1
1479772913.014112,327,1
1479772913.055127,1514,1
1479772913.267414,66,0
1479772913.270713,1514,1
1479772913.272542,1514,1
1479772913.272878,66,0
1479772913.278331,1514,1
1479772913.278421,268,1
1479772913.487903,66,0
1479772913.489482,1514,1
1479772913.489723,66,0
1479772913.496083,66,0
1479772913.498418,98,1
1479772913.541504,1514,1
1479772913.583196,1514,1
1479772913.628162,1514,1
1479772913.706619,66,0
1479772913.715308,66,0
1479772913.723281,1514,1
1479772913.723381,231,1
1479772913.758971,66,0
1479772913.764709,1514,1
1479772913.800320,66,0
1479772913.806038,1514,1
1479772913.845309,66,0
1479772913.940434,66,0
1479772913.940548,66,0
1479772913.947907,1240,1
1479772913.977755,118,1
1479772913.977866,118,0
1479772913.981844,66,0
1479772914.023166,66,0
1479772914.165035,66,0
1479772914.240140,492,0
1479772914.240288,103,0
1479772914.240377,66,0
1479772914.248437,103,1
1479772914.285554,66,1
1479772914.465356,66,0
1479772914.981880,118,1
1479772914.981992,118,0
1479772914.984742,66,1
1479772919.314547,74,1
1479772919.528952,74,0
1479772919.530072,66,1
1479772919.535416,272,1
1479772919.749809,66,0
1479772919.753785,1514,0
1479772919.753893,382,0
1479772919.757317,66,1
1479772919.761821,66,1
1479772920.282829,200,1
1479772920.497739,125,0
1479772920.500229,66,1
1479772920.516538,327,1
1479772920.559709,1514,1
1479772920.768575,66,0
1479772920.774444,66,0
1479772920.776776,1514,1
1479772920.777011,1514,1
1479772920.785812,1514,1
1479772920.785921,342,1
1479772920.991012,66,0
1479772920.991207,66,0
1479772920.994447,1514,1
1479772921.000052,66,0
1479772921.000165,66,0
1479772921.003339,431,1
1479772921.047129,1514,1
1479772921.091395,1514,1
1479772921.131103,1514,1
1479772921.208724,66,0
1479772921.212053,1514,1
1479772921.217443,66,0
1479772921.219186,342,1
1479772921.261373,66,0
1479772921.261900,1514,1
1479772921.303941,1514,1
1479772921.305645,66,0
1479772921.345353,66,0
1479772921.426302,66,0
1479772921.433267,66,0
1479772921.434121,722,1
1479772921.476121,66,0
1479772921.518182,66,0
1479772921.648273,66,0
1479772921.692268,492,0
1479772921.692385,103,0
1479772921.692493,66,0
1479772921.698779,103,1
1479772921.699461,66,1
1479772921.912851,66,0
1479772921.913642,54,1
1479772941.779890,74,1
1479772941.986503,74,0
1479772941.992780,66,1
1479772941.993243,272,1
1479772942.199843,66,0
1479772942.203857,1514,0
1479772942.203965,382,0
1479772942.205883,66,1
1479772942.205983,66,1
1479772942.727231,200,1
1479772942.934492,125,0
1479772942.935524,66,1
1479772942.942758,327,1
1479772942.987792,1514,1
1479772943.187347,66,0
1479772943.194704,66,0
1479772943.203711,1514,1
1479772943.203893,1514,1
1479772943.212039,1514,1
1479772943.212149,786,1
1479772943.410180,66,0
1479772943.410324,66,0
1479772943.412657,1514,1
1479772943.418490,66,0
1479772943.418599,66,0
1479772943.420464,357,1
1479772943.464745,1514,1
1479772943.507150,1514,1
1479772943.548311,1514,1
1479772943.619119,66,0
1479772943.622329,1514,1
1479772943.626753,66,0
1479772943.631230,416,1
1479772943.671172,66,0
1479772943.675143,1514,1
1479772943.713584,66,0
1479772943.717629,1514,1
1479772943.754760,66,0
1479772943.828771,66,0
1479772943.837503,66,0
1479772943.838893,278,1
1479772943.878698,113,1
1479772943.881586,66,0
1479772943.924087,66,0
1479772944.045173,66,0
1479772944.068734,492,0
1479772944.068848,103,0
1479772944.068932,66,0
1479772944.074840,103,1
1479772944.075923,66,1
1479772946.990245,42,0
1479772946.991781,42,1
1479772949.143919,74,1
1479772949.361066,74,0
1479772949.389420,66,1
1479772949.395677,272,1
1479772949.612909,66,0
1479772949.616867,1514,0
1479772949.616982,382,0
1479772949.621265,66,1
1479772949.622510,66,1
1479772950.133579,200,1
1479772950.351406,125,0
1479772950.352691,66,1
1479772950.360243,327,1
1479772950.404380,1514,1
1479772950.615340,66,0
1479772950.621587,1514,1
1479772950.621816,1514,1
1479772950.621953,66,0
1479772950.625294,1514,1
1479772950.625382,305,1
1479772950.838690,66,0
1479772950.838833,66,0
1479772950.841436,1514,1
1479772950.842343,66,0
1479772950.842443,66,0
1479772950.843798,172,1
1479772950.894656,1514,1
1479772950.929820,1514,1
1479772950.972794,1514,1
1479772951.058549,66,0
1479772951.060630,66,0
1479772951.061678,1514,1
1479772951.062590,157,1
1479772951.107965,1514,1
1479772951.111722,66,0
1479772951.146921,66,0
1479772951.148871,1514,1
1479772951.189953,66,0
1479772951.278720,66,0
1479772951.279432,66,0
1479772951.280977,1203,1
1479772951.325045,66,0
1479772951.365940,66,0
1479772951.498025,66,0
1479772951.525114,492,0
1479772951.525231,103,0
1479772951.525313,66,0
1479772951.534293,103,1
1479772951.534411,66,1
1479772951.534481,54,1
1479772975.249215,118,1
1479772975.249365,118,0
1479772976.251086,118,1
1479772976.251204,118,0
1479772976.538517,86,1
1479772976.617144,74,1
1479772976.831934,74,0
1479772976.832958,66,1
1479772976.839000,272,1
1479772977.053900,66,0
1479772977.057880,1514,0
1479772977.057991,382,0
1479772977.061872,66,1
1479772977.063169,66,1
1479772977.255079,118,1
1479772977.255197,118,0
1479772977.590193,200,1
1479772977.805662,125,0
1479772977.810365,66,1
1479772977.818621,327,1
1479772977.861598,1514,1
1479772978.072973,66,0
1479772978.076024,1514,1
1479772978.076147,1514,1
1479772978.076738,66,0
1479772978.080793,1514,1
1479772978.080884,194,1
1479772978.290722,66,0
1479772978.290838,66,0
1479772978.295471,66,0
1479772978.295581,66,0
1479772978.296549,1514,1
1479772978.301717,357,1
1479772978.346891,1514,1
1479772978.385828,1514,1
1479772978.427889,1514,1
1479772978.511217,66,0
1479772978.513735,1514,1
1479772978.516215,66,0
1479772978.517709,231,1
1479772978.561554,66,0
1479772978.561953,1514,1
1479772978.600560,66,0
1479772978.605244,1514,1
1479772978.642566,66,0
1479772978.714972,86,1
1479772978.728410,66,0
1479772978.732223,66,0
1479772978.733065,1055,1
1479772978.776671,66,0
1479772978.819936,66,0
1479772978.947708,66,0
1479772978.974173,492,0
1479772978.974287,103,0
1479772978.974369,66,0
1479772979.013546,103,1
1479772979.014438,66,1
1479772979.098753,86,1
1479772980.250243,42,0
1479772980.251805,42,1
1479772999.099337,74,1
1479772999.316527,74,0
1479772999.318463,66,1
1479772999.323331,272,1
1479772999.540586,66,0
1479772999.544601,1514,0
1479772999.544716,382,0
1479772999.546445,66,1
1479772999.546550,66,1
1479773000.066509,200,1
1479773000.284414,125,0
1479773000.288207,66,1
1479773000.295780,327,1
1479773000.342393,1514,1
1479773000.551288,66,0
1479773000.555634,1514,1
1479773000.555863,1514,1
1479773000.559947,66,0
1479773000.568298,1514,1
1479773000.568415,527,1
1479773000.772696,66,0
1479773000.772890,66,0
1479773000.776049,1514,1
1479773000.785364,66,0
1479773000.785480,66,0
1479773000.788549,505,1
1479773000.831963,1514,1
1479773000.875489,1514,1
1479773000.915251,1514,1
1479773000.993134,66,0
1479773000.996943,1514,1
1479773001.005489,66,0
1479773001.009125,453,1
1479773001.049100,66,0
1479773001.051357,1514,1
1479773001.092600,66,0
1479773001.097767,1514,1
1479773001.132327,66,0
1479773001.214043,66,0
1479773001.226078,66,0
1479773001.228853,352,1
1479773001.268438,66,0
1479773001.314880,66,0
1479773001.445802,66,0
1479773001.472212,492,0
1479773001.472328,103,0
1479773001.472410,66,0
1479773001.477908,103,1
1479773001.479964,66,1
1479773006.548316,74,1
1479773006.752030,74,0
1479773006.753801,66,1
1479773006.759043,272,1
1479773006.962797,66,0
1479773006.966769,1514,0
1479773006.966872,382,0
1479773006.968485,66,1
1479773006.968587,66,1
1479773007.489180,200,1
1479773007.693486,125,0
1479773007.694874,66,1
1479773007.702291,327,1
1479773007.747246,1514,1
1479773007.944564,66,0
1479773007.948880,1514,1
1479773007.949113,1514,1
1479773007.951258,66,0
1479773007.954416,1514,1
1479773007.955499,305,1
1479773008.152440,66,0
1479773008.152671,66,0
1479773008.155712,1514,1
1479773008.157968,66,0
1479773008.158895,66,0
1479773008.160449,283,1
1479773008.204943,1514,1
1479773008.247923,1514,1
1479773008.288409,1514,1
1479773008.359324,66,0
1479773008.362510,1514,1
1479773008.363846,66,0
1479773008.365471,231,1
1479773008.408519,66,0
1479773008.410932,1514,1
1479773008.451495,66,0
1479773008.453591,1514,1
1479773008.491987,66,0
1479773008.566084,66,0
1479773008.568850,66,0
1479773008.569731,1018,1
1479773008.614516,66,0
1479773008.657160,66,0
1479773008.773256,66,0
1479773008.802787,492,0
1479773008.802903,103,0
1479773008.802983,66,0
1479773008.808930,103,1
1479773008.809783,66,1
1479773008.875952,74,1
1479773009.093185,74,0
1479773009.094212,66,1
1479773009.100012,272,1
1479773009.317337,66,0
1479773009.321398,1514,0
1479773009.321506,382,0
1479773009.323659,66,1
1479773009.323757,66,1
1479773009.842780,200,1
1479773010.060712,125,0
1479773010.066243,66,1
1479773010.070296,327,1
1479773010.112511,1514,1
1479773010.327373,66,0
1479773010.330175,66,0
1479773010.331446,1514,1
1479773010.331632,1514,1
1479773010.336955,1514,1
1479773010.337050,194,1
1479773010.548634,66,0
1479773010.548748,66,0
1479773010.551715,1514,1
1479773010.554215,66,0
1479773010.554317,66,0
1479773010.556356,246,1
1479773010.603957,1514,1
1479773010.640127,1514,1
1479773010.682708,1514,1
1479773010.768894,66,0
1479773010.771263,1514,1
1479773010.773313,66,0
1479773010.774714,231,1
1479773010.819670,1514,1
1479773010.821113,66,0
1479773010.857350,66,0
1479773010.863642,1514,1
1479773010.899899,66,0
1479773010.988436,66,0
1479773010.991716,66,0
1479773010.993415,1166,1
1479773011.036849,66,0
1479773011.080801,66,0
1479773011.210593,66,0
1479773011.243222,492,0
1479773011.243338,103,0
1479773011.243421,66,0
1479773011.252449,103,1
1479773011.252562,66,1
1479773011.760242,42,0
1479773011.761786,42,1
1479773021.325146,74,1
1479773021.542283,74,0
1479773021.544604,66,1
1479773021.549104,272,1
1479773021.766335,66,0
1479773021.770376,1514,0
1479773021.770487,382,0
1479773021.772399,66,1
1479773021.772790,66,1
1479773022.281385,200,1
1479773022.499220,125,0
1479773022.501312,66,1
1479773022.507941,327,1
1479773022.552049,1514,1
1479773022.763366,66,0
1479773022.769186,1514,1
1479773022.769285,1514,1
1479773022.769510,66,0
1479773022.775762,1514,1
1479773022.775863,305,1
1479773022.986250,66,0
1479773022.986361,66,0
1479773022.992780,66,0
1479773022.992891,66,0
1479773022.993011,1514,1
1479773022.994587,172,1
1479773023.037300,1514,1
1479773023.079463,1514,1
1479773023.117928,1514,1
1479773023.210068,66,0
1479773023.211402,66,0
1479773023.212013,1514,1
1479773023.212772,120,1
1479773023.254344,66,0
1479773023.258102,1514,1
1479773023.296516,66,0
1479773023.300864,1514,1
1479773023.334948,66,0
1479773023.429071,66,0
1479773023.429553,66,0
1479773023.430905,1240,1
1479773023.475116,66,0
1479773023.517945,66,0
1479773023.600508,46,1
1479773023.647978,66,0
1479773023.674214,492,0
1479773023.674328,103,0
1479773023.674408,66,0
1479773023.681549,103,1
1479773023.681657,66,1
1479773023.747672,74,1
1479773023.962464,74,0
1479773023.963662,66,1
1479773023.969281,272,1
1479773024.184095,66,0
1479773024.188115,1514,0
1479773024.188217,382,0
1479773024.190234,66,1
1479773024.191061,66,1
1479773024.693917,200,1
1479773024.909417,125,0
1479773024.911436,66,1
1479773024.918801,327,1
1479773024.962410,1514,1
1479773025.172940,66,0
1479773025.177475,1514,1
1479773025.177641,66,0
1479773025.181165,1514,1
1479773025.184052,1514,1
1479773025.184129,231,1
1479773025.392153,66,0
1479773025.395821,66,0
1479773025.396344,1514,1
1479773025.398634,66,0
1479773025.398736,66,0
1479773025.401220,320,1
1479773025.449389,1514,1
1479773025.485107,1514,1
1479773025.530418,1514,1
1479773025.611022,66,0
1479773025.614800,1514,1
1479773025.615638,66,0
1479773025.618106,231,1
1479773025.661556,1514,1
1479773025.664049,66,0
1479773025.699787,66,0
1479773025.707773,1514,1
1479773025.745135,66,0
1479773025.829496,66,0
1479773025.832579,66,0
1479773025.836736,1055,1
1479773025.876255,66,0
1479773025.922491,66,0
1479773026.051294,66,0
1479773026.079276,492,0
1479773026.079391,103,0
1479773026.079471,66,0
1479773026.085064,103,1
1479773026.086386,66,1
1479773036.157491,74,1
1479773036.374634,74,0
1479773036.376475,66,1
1479773036.382842,272,1
1479773036.600022,66,0
1479773036.604011,1514,0
1479773036.604137,382,0
1479773036.610187,66,1
1479773036.611936,66,1
1479773037.122575,200,1
1479773037.340315,125,0
1479773037.341905,66,1
1479773037.348984,327,1
1479773037.393550,1514,1
1479773037.532094,118,1
1479773037.532240,118,0
1479773037.603278,66,0
1479773037.607260,1514,1
1479773037.607443,1514,1
1479773037.611060,66,0
1479773037.612927,1514,1
1479773037.613031,342,1
1479773037.824266,66,0
1479773037.824405,66,0
1479773037.829943,66,0
1479773037.830044,66,0
1479773037.831455,1514,1
1479773037.832437,209,1
1479773037.877377,1514,1
1479773037.918247,1514,1
1479773037.961101,1514,1
1479773038.048517,66,0
1479773038.049224,66,0
1479773038.052241,1514,1
1479773038.055219,231,1
1479773038.094410,66,0
1479773038.097887,1514,1
1479773038.135368,66,0
1479773038.140025,1514,1
1479773038.178143,66,0
1479773038.269264,66,0
1479773038.272040,66,0
1479773038.273105,1055,1
1479773038.314913,66,0
1479773038.357034,66,0
1479773038.490101,66,0
1479773038.521969,492,0
1479773038.522084,103,0
1479773038.522166,66,0
1479773038.527980,103,1
1479773038.537259,118,1
1479773038.537378,118,0
1479773038.783272,66,0
1479773039.545257,118,1
1479773039.545374,118,0
1479773039.548824,66,1
1479773041.495921,143,1
1479773041.536584,350,0
1479773041.546505,400,0
1479773041.602817,143,1
1479773041.606287,381,0
1479773041.637912,350,0
1479773041.653239,400,0
1479773041.714989,74,1
1479773041.716168,74,0
1479773041.717094,74,1
1479773041.717272,74,0
1479773041.717423,66,1
1479773041.718404,74,1
1479773041.721396,66,1
1479773041.721569,74,1
1479773041.721718,74,0
1479773041.721875,249,1
1479773041.722225,74,0
1479773041.730571,249,1
1479773041.730686,66,0
1479773041.730791,66,1
1479773041.730939,249,1
1479773041.731025,66,0
1479773041.731133,66,0
1479773041.731188,326,0
1479773041.731442,1514,0
1479773041.731810,1514,0
1479773041.731876,527,0
1479773041.731945,1514,0
1479773041.732148,1342,0
1479773041.732685,1514,0
1479773041.732832,1342,0
1479773041.735571,66,1
1479773041.735613,66,1
1479773041.735642,66,1
1479773041.735668,66,1
1479773041.735678,66,1
1479773041.735830,249,1
1479773041.739078,66,1
1479773041.742143,66,0
1479773041.742888,66,1
