timestamp,packet_size,direction
1479773042.502471,342,1
1479773043.426204,339,1
1479773043.429724,74,0
1479773043.430013,74,1
1479773043.431279,66,0
1479773043.431316,252,0
1479773043.431581,66,1
1479773043.432221,83,1
1479773043.432594,1191,1
1479773043.433336,66,0
1479773043.434882,66,0
1479773043.435240,66,0
1479773043.435436,66,1
1479773043.477836,348,1
1479773043.529236,342,1
1479773044.502532,339,1
1479773044.508870,74,0
1479773044.509147,74,1
1479773044.510592,66,0
1479773044.511022,252,0
1479773044.511311,66,1
1479773044.511896,83,1
1479773044.512269,1191,1
1479773044.516519,1191,1
1479773044.553378,66,0
1479773044.553402,66,0
1479773044.553414,66,0
1479773044.553746,66,1
1479773044.554045,348,1
1479773044.556385,78,0
1479773044.605510,342,1
1479773045.529184,339,1
1479773045.553191,74,0
1479773045.553483,74,1
1479773045.554795,66,0
1479773045.554929,252,0
1479773045.555127,66,1
1479773045.555791,83,1
1479773045.556160,1191,1
1479773045.556532,1191,1
1479773045.556905,66,0
1479773045.560138,66,0
1479773045.560176,66,0
1479773045.560228,78,0
1479773045.560402,66,1
1479773045.580622,348,1
1479773045.632121,342,1
1479773048.758431,352,1
1479773048.809866,352,1
1479773048.861319,361,1
1479773048.913269,361,1
1479773048.964763,355,1
1479773049.016361,355,1
1479773057.658214,179,0
1479773057.658442,66,1
1479773057.659254,183,1
1479773057.975009,66,0
1479773058.204774,62,1
1479773058.478358,54,0
1479773062.660240,42,0
1479773062.660376,60,1
1479773073.177567,106,1
1479773073.455513,66,0
1479773073.455570,102,0
1479773073.486383,66,1
1479773076.727969,60,0
1479773076.728301,62,1
1479773077.002056,54,0
1479773100.474743,352,1
1479773100.526211,352,1
1479773100.577699,361,1
1479773100.629169,361,1
1479773100.680660,355,1
1479773100.732148,355,1
1479773122.763122,62,1
1479773123.036647,54,0
1479773127.766339,60,1
1479773127.766395,42,0
1479773137.101610,60,0
1479773137.101995,62,1
1479773137.375662,54,0
1479773142.110245,42,0
1479773142.110355,60,1
1479773152.192379,352,1
1479773152.243886,352,1
1479773152.295626,361,1
1479773152.347080,361,1
1479773152.398585,355,1
1479773152.450096,355,1
1479773166.861617,339,1
1479773166.913077,348,1
1479773166.945981,74,0
1479773166.946268,74,1
1479773166.950051,66,0
1479773166.950369,252,0
1479773166.950621,66,1
1479773166.951267,83,1
1479773166.951623,1191,1
1479773166.953845,66,0
1479773166.953964,66,0
1479773166.958228,66,0
1479773166.958431,66,1
1479773166.964699,342,1
1479773167.888380,339,1
1479773167.895996,74,0
1479773167.896269,74,1
1479773167.901078,66,0
1479773167.901116,252,0
1479773167.901378,66,1
1479773167.902019,83,1
1479773167.902381,1191,1
1479773167.905486,66,0
1479773167.909043,66,0
1479773167.909075,66,0
1479773167.909318,66,1
1479773167.939841,348,1
1479773167.991290,342,1
1479773168.401297,339,1
1479773168.407993,74,0
1479773168.408288,74,1
1479773168.409862,66,0
1479773168.409899,252,0
1479773168.410149,66,1
1479773168.410856,83,1
1479773168.411228,1191,1
1479773168.412079,66,0
1479773168.413252,66,0
1479773168.414271,66,0
1479773168.414475,66,1
1479773168.452811,348,1
1479773168.504220,342,1
1479773169.427987,339,1
1479773169.430885,74,0
1479773169.431156,74,1
1479773169.432794,66,0
1479773169.432829,252,0
1479773169.433094,66,1
1479773169.433797,83,1
1479773169.434156,1191,1
1479773169.436566,1191,1
1479773169.437166,66,0
1479773169.437198,66,0
1479773169.437221,66,0
1479773169.437496,66,1
1479773169.438992,78,0
1479773169.480617,348,1
1479773169.532060,342,1
1479773183.133010,62,1
1479773183.406483,54,0
1479773188.136358,60,1
1479773188.136418,42,0
1479773193.102161,106,1
1479773193.380339,102,0
1479773193.380572,66,1
1479773197.053703,60,0
1479773197.054039,62,1
1479773197.327635,54,0
1479773198.390243,42,0
1479773198.390359,60,1
1479773206.593890,352,1
1479773206.645312,352,1
1479773206.696837,361,1
1479773206.748314,361,1
1479773206.799795,355,1
1479773206.851269,355,1
1479773243.082655,62,1
1479773243.356078,54,0
1479773248.086369,60,1
1479773248.086426,42,0
1479773255.714216,90,1
1479773257.848170,60,0
1479773257.848531,62,1
1479773258.122093,54,0
1479773258.294356,352,1
1479773258.345780,352,1
1479773258.397257,361,1
1479773258.448746,361,1
1479773258.500298,355,1
1479773258.551709,355,1
1479773262.850239,42,0
1479773262.850356,60,1
1479773303.880760,62,1
1479773304.154306,54,0
1479773308.886368,60,1
1479773308.886418,42,0
1479773309.999259,352,1
1479773310.050716,352,1
1479773310.102231,361,1
1479773310.153665,361,1
1479773310.205137,355,1
1479773310.256615,355,1
1479773313.045463,106,1
1479773313.323618,102,0
1479773313.323847,66,1
1479773318.330238,42,0
1479773318.330356,60,1
1479773321.545090,60,0
1479773321.551595,62,1
1479773321.825329,54,0
1479773326.272630,339,1
1479773326.324019,348,1
1479773326.375476,342,1
1479773326.572583,74,0
1479773326.572895,74,1
1479773326.574450,66,0
1479773326.578242,252,0
1479773326.578487,66,1
1479773326.579138,83,1
1479773326.579494,1191,1
1479773326.581283,66,0
1479773326.581317,66,0
1479773326.581580,66,0
1479773326.581777,66,1
1479773327.297593,339,1
1479773327.300652,74,0
1479773327.300925,74,1
1479773327.306148,66,0
1479773327.306275,252,0
1479773327.306512,66,1
1479773327.307210,83,1
1479773327.307662,1191,1
1479773327.309358,66,0
1479773327.309394,66,0
1479773327.309790,66,0
1479773327.309984,66,1
1479773327.349084,348,1
1479773327.400482,342,1
1479773328.222179,339,1
1479773328.225551,74,0
1479773328.225837,74,1
1479773328.227573,66,0
1479773328.227609,252,0
1479773328.227882,66,1
1479773328.228592,83,1
1479773328.228962,1191,1
1479773328.231178,66,0
1479773328.233775,66,0
1479773328.233799,66,0
1479773328.234045,66,1
1479773328.273653,348,1
1479773328.325049,342,1
1479773329.247236,339,1
1479773329.255520,74,0
1479773329.255806,74,1
1479773329.258869,66,0
1479773329.259519,252,0
1479773329.259767,66,1
1479773329.260436,83,1
1479773329.260788,1191,1
1479773329.263235,66,0
1479773329.270877,66,0
1479773329.270914,66,0
1479773329.271220,66,1
1479773329.298718,348,1
1479773329.350298,342,1
1479773365.043593,352,1
1479773365.095057,352,1
1479773365.146514,361,1
1479773365.197993,361,1
1479773365.249484,355,1
1479773365.300968,355,1
1479773367.614575,62,1
1479773367.888077,54,0
1479773372.616385,60,1
1479773372.616439,42,0
1479773378.565132,60,0
1479773378.565513,62,1
1479773378.838989,54,0
1479773383.570242,42,0
1479773383.570360,60,1
1479773405.091662,179,0
1479773405.091887,66,1
1479773405.093129,183,1
1479773405.410613,66,0
1479773410.100239,42,0
1479773410.100359,60,1
1479773416.755576,352,1
1479773416.807031,352,1
1479773416.858461,361,1
1479773416.909979,361,1
1479773416.961416,355,1
1479773417.012923,355,1
1479773424.599286,62,1
1479773424.872925,54,0
1479773433.129033,106,1
1479773433.407128,66,0
1479773433.407220,102,0
1479773433.446477,66,1
1479773438.410257,42,0
1479773438.410376,60,1
1479773444.943518,60,0
1479773444.944010,62,1
1479773445.217460,54,0
1479773468.455757,352,1
1479773468.507196,352,1
1479773468.558820,361,1
1479773468.610321,361,1
1479773468.661771,355,1
1479773468.713226,355,1
1479773490.974839,62,1
1479773491.248344,54,0
1479773495.976414,60,1
1479773495.976471,42,0
1479773504.664264,339,1
1479773504.715722,348,1
1479773504.767101,342,1
1479773504.863410,74,0
1479773504.863713,74,1
1479773504.865226,66,0
1479773504.871120,252,0
1479773504.871365,66,1
1479773504.871971,83,1
1479773504.872327,1191,1
1479773504.873837,66,0
1479773504.875898,66,0
1479773504.880959,66,0
1479773504.881175,66,1
1479773505.689660,339,1
1479773505.694979,74,0
1479773505.695251,74,1
1479773505.696549,66,0
1479773505.696583,252,0
1479773505.696837,66,1
1479773505.697479,83,1
1479773505.697853,1191,1
1479773505.699041,66,0
1479773505.699975,66,0
1479773505.700101,66,0
1479773505.700297,66,1
1479773505.741162,348,1
1479773505.794179,342,1
1479773506.050569,339,1
1479773506.053634,74,0
1479773506.053901,74,1
1479773506.055235,66,0
1479773506.055269,252,0
1479773506.055527,66,1
1479773506.056240,83,1
1479773506.056657,1191,1
1479773506.057202,66,0
1479773506.058653,66,0
1479773506.059076,66,0
1479773506.059268,66,1
1479773506.103072,348,1
1479773506.154503,342,1
1479773507.076637,339,1
1479773507.079502,74,0
1479773507.079777,74,1
1479773507.082021,66,0
1479773507.082061,252,0
1479773507.082313,66,1
1479773507.083053,83,1
1479773507.083421,1191,1
1479773507.084982,66,0
1479773507.085085,66,0
1479773507.087137,66,0
1479773507.087368,66,1
1479773507.128115,348,1
1479773507.179532,342,1
1479773515.785457,60,0
1479773515.785803,62,1
1479773516.059250,54,0
1479773520.790241,42,0
1479773520.790360,60,1
1479773523.145883,352,1
1479773523.197388,352,1
1479773523.248856,361,1
1479773523.300350,361,1
1479773523.351778,355,1
1479773523.403323,355,1
1479773553.051222,106,1
1479773553.329207,102,0
1479773553.329439,66,1
1479773558.330242,42,0
1479773558.330357,60,1
1479773561.815469,62,1
1479773562.089033,54,0
1479773574.856336,352,1
1479773574.907934,352,1
1479773574.959435,361,1
1479773575.010876,361,1
1479773575.062354,355,1
1479773575.113769,355,1
1479773594.582576,60,0
1479773594.582915,62,1
1479773594.856373,54,0
1479773599.586462,60,1
1479773599.586519,42,0
1479773626.556361,352,1
1479773626.607790,352,1
1479773626.659282,361,1
1479773626.710773,361,1
1479773626.762270,355,1
1479773626.813744,355,1
1479773640.614118,62,1
1479773640.887605,54,0
1479773645.616490,60,1
1479773645.616548,42,0
1479773650.121160,339,1
1479773650.124079,74,0
1479773650.124345,74,1
1479773650.125903,66,0
1479773650.125939,252,0
1479773650.126206,66,1
1479773650.126936,83,1
1479773650.127302,1191,1
1479773650.129703,66,0
1479773650.129740,66,0
1479773650.130161,66,0
1479773650.130364,66,1
1479773650.173734,348,1
1479773650.225134,342,1
1479773651.147285,339,1
1479773651.151275,74,0
1479773651.151567,74,1
1479773651.152796,66,0
1479773651.152830,252,0
1479773651.153082,66,1
1479773651.153786,83,1
1479773651.154159,1191,1
1479773651.155772,66,0
1479773651.155809,66,0
1479773651.156386,66,0
1479773651.156626,66,1
1479773651.198779,348,1
1479773651.250165,342,1
1479773651.968972,339,1
1479773651.974347,74,0
1479773651.974640,74,1
1479773651.977905,66,0
1479773651.977940,252,0
1479773651.978215,66,1
1479773651.978959,83,1
1479773651.979311,1191,1
1479773651.980282,66,0
1479773651.980613,66,0
1479773651.981330,66,0
1479773651.981523,66,1
1479773652.020654,348,1
1479773652.072027,342,1
1479773652.704627,60,1
1479773652.713344,74,0
1479773652.713645,74,1
1479773652.718928,66,0
1479773652.720265,133,0
1479773652.720496,66,1
1479773652.720827,83,1
1479773652.721190,1191,1
1479773652.726257,66,0
1479773652.726421,66,0
1479773652.726453,66,0
1479773652.726735,66,1
1479773652.994479,339,1
1479773652.997587,74,0
1479773652.997864,74,1
1479773652.998815,66,0
1479773652.999284,252,0
1479773652.999531,66,1
1479773653.000123,83,1
1479773653.000492,1191,1
1479773653.002090,66,0
1479773653.002123,66,0
1479773653.002776,66,0
1479773653.002978,66,1
1479773653.024394,74,0
1479773653.024698,74,1
1479773653.025748,66,0
1479773653.028146,169,0
1479773653.028376,66,1
1479773653.028842,83,1
1479773653.030543,66,0
1479773653.030890,1300,1
1479773653.031492,348,1
1479773653.035171,66,0
1479773653.036277,66,0
1479773653.036467,66,1
1479773653.047350,348,1
1479773653.098763,342,1
1479773653.662308,339,1
1479773653.713978,348,1
1479773653.765418,342,1
1479773654.689037,339,1
1479773654.740456,348,1
1479773654.791933,342,1
1479773655.048240,339,1
1479773655.099660,348,1
1479773655.151067,342,1
1479773656.074917,339,1
1479773656.126346,348,1
1479773656.177749,342,1
1479773656.792820,339,1
1479773656.844305,348,1
1479773656.895731,342,1
1479773657.817783,339,1
1479773657.869383,348,1
1479773657.920826,342,1
1479773658.281472,339,1
1479773658.332884,348,1
1479773658.384306,342,1
1479773659.306486,339,1
1479773659.357923,348,1
1479773659.409369,342,1
1479773664.331798,60,0
1479773664.332143,62,1
1479773664.605899,54,0
1479773669.340241,42,0
1479773669.340358,60,1
1479773673.476654,106,1
1479773673.754717,102,0
1479773673.754947,66,1
1479773688.013227,352,1
1479773688.064734,352,1
1479773688.116226,361,1
1479773688.167701,361,1
1479773688.219150,355,1
1479773688.270679,355,1
1479773710.366667,62,1
1479773710.640172,54,0
1479773715.640238,42,0
1479773715.640351,60,1
1479773731.912625,60,0
1479773731.912977,62,1
1479773732.186410,54,0
1479773736.916517,60,1
1479773736.916550,42,0
1479773739.717739,352,1
1479773739.769178,352,1
1479773739.820714,361,1
1479773739.872184,361,1
1479773739.923707,355,1
1479773739.975175,355,1
1479773752.522811,179,0
1479773752.523033,66,1
1479773752.524268,183,1
1479773752.837762,66,0
1479773757.530239,42,0
1479773757.530354,60,1
1479773777.940128,62,1
1479773778.213645,54,0
1479773782.946549,60,1
1479773782.946588,42,0
1479773783.944571,60,0
1479773783.944913,62,1
1479773784.218430,54,0
1479773791.420681,352,1
1479773791.472131,352,1
1479773791.523608,361,1
1479773791.575123,361,1
1479773791.626645,355,1
1479773791.678128,355,1
1479773793.073554,106,1
1479773793.351188,66,0
1479773793.351370,102,0
1479773793.386601,66,1
1479773820.541664,339,1
1479773820.545782,74,0
1479773820.546058,74,1
1479773820.548214,66,0
1479773820.550068,252,0
1479773820.550347,66,1
1479773820.550932,83,1
1479773820.551326,1191,1
1479773820.554076,66,0
1479773820.554111,66,0
1479773820.554369,66,0
1479773820.554578,66,1
1479773820.593184,348,1
1479773820.644566,342,1
1479773821.566599,339,1
1479773821.572848,74,0
1479773821.573144,74,1
1479773821.574470,66,0
1479773821.575508,252,0
1479773821.575756,66,1
1479773821.576352,83,1
1479773821.576767,1191,1
1479773821.578579,66,0
1479773821.579437,66,0
1479773821.579469,66,0
1479773821.579700,66,1
1479773821.618177,348,1
1479773821.669561,342,1
1479773822.799051,339,1
1479773822.802303,74,0
1479773822.802604,74,1
1479773822.804122,66,0
1479773822.804167,252,0
1479773822.804411,66,1
1479773822.805119,83,1
1479773822.805488,1191,1
1479773822.806779,1191,1
1479773822.807723,66,0
1479773822.808664,66,0
1479773822.809112,78,0
1479773822.809130,66,0
1479773822.809333,66,1
1479773822.850706,348,1
1479773822.902154,342,1
1479773823.824316,339,1
1479773823.827609,74,0
1479773823.827885,74,1
1479773823.829332,66,0
1479773823.829366,252,0
1479773823.829630,66,1
1479773823.830305,83,1
1479773823.830693,1191,1
1479773823.833743,66,0
1479773823.833764,66,0
1479773823.833789,66,0
1479773823.834063,66,1
1479773823.877090,348,1
1479773823.928522,342,1
1479773829.980042,62,1
1479773830.253429,54,0
1479773834.986576,60,1
1479773834.986631,42,0
1479773846.154091,60,0
1479773846.154468,62,1
1479773846.427896,54,0
1479773847.394953,352,1
1479773847.446453,352,1
1479773847.498366,361,1
1479773847.549928,361,1
1479773847.601420,355,1
1479773847.652931,355,1
1479773851.160241,42,0
1479773851.160355,60,1
1479773892.186748,62,1
1479773892.460185,54,0
1479773897.196597,60,1
1479773897.196642,42,0
1479773899.102637,352,1
1479773899.154118,352,1
1479773899.205552,361,1
1479773899.257035,361,1
1479773899.308568,355,1
1479773899.360048,355,1
1479773913.495841,106,1
1479773913.774571,102,0
1479773913.774805,66,1
1479773917.807239,60,0
1479773917.807596,62,1
1479773918.081080,54,0
1479773918.780243,42,0
1479773918.780361,60,1
1479773950.811044,352,1
1479773950.862530,352,1
1479773950.914028,361,1
1479773950.965558,361,1
1479773951.017002,355,1
1479773951.068478,355,1
1479773963.843210,62,1
1479773963.952530,339,1
1479773964.004002,348,1
1479773964.025021,74,0
1479773964.025394,74,1
1479773964.029791,66,0
1479773964.029829,252,0
1479773964.030117,66,1
1479773964.030763,83,1
1479773964.031122,1191,1
1479773964.039407,66,0
1479773964.039531,66,0
1479773964.046599,66,0
1479773964.046841,66,1
1479773964.055534,342,1
1479773964.116946,54,0
1479773964.979645,339,1
1479773964.989069,74,0
1479773964.989351,74,1
1479773964.998974,66,0
1479773964.999013,252,0
1479773964.999290,66,1
1479773964.999981,83,1
1479773965.000374,1191,1
1479773965.007868,66,0
1479773965.007903,66,0
1479773965.007930,66,0
1479773965.008191,66,1
1479773965.031500,348,1
1479773965.082936,342,1
1479773965.595488,339,1
1479773965.598589,74,0
1479773965.598875,74,1
1479773965.600189,66,0
1479773965.600253,252,0
1479773965.600481,66,1
1479773965.601176,83,1
1479773965.601540,1191,1
1479773965.603650,66,0
1479773965.603671,66,0
1479773965.604211,66,0
1479773965.604401,66,1
1479773965.648014,348,1
1479773965.699453,342,1
1479773966.623260,339,1
1479773966.626187,74,0
1479773966.626456,74,1
1479773966.627741,66,0
1479773966.627776,252,0
1479773966.628042,66,1
1479773966.628743,83,1
1479773966.629097,1191,1
1479773966.630559,66,0
1479773966.630899,66,0
1479773966.632002,66,0
1479773966.632219,66,1
1479773966.675548,348,1
1479773966.726964,342,1
1479773968.846637,60,1
1479773968.846696,42,0
1479773972.794391,60,0
1479773972.794802,62,1
1479773973.068401,54,0
1479773977.800239,42,0
1479773977.800357,60,1
1479774005.392141,352,1
1479774005.443598,352,1
1479774005.495052,361,1
1479774005.546527,361,1
1479774005.598072,355,1
1479774005.649560,355,1
1479774018.825697,62,1
1479774019.099274,54,0
1479774023.826655,60,1
1479774023.826696,42,0
1479774027.431033,60,0
1479774027.431374,62,1
1479774027.705099,54,0
1479774032.440245,42,0
1479774032.440362,60,1
1479774033.417034,106,1
1479774033.695033,102,0
1479774033.695280,66,1
1479774057.087648,352,1
1479774057.139087,352,1
1479774057.190538,361,1
1479774057.242028,361,1
1479774057.293481,355,1
1479774057.344942,355,1
1479774073.462565,62,1
1479774073.736097,54,0
1479774078.466674,60,1
1479774078.466713,42,0
1479774079.457846,60,0
1479774079.458174,62,1
1479774079.731818,54,0
1479774084.460242,42,0
1479774084.460359,60,1
1479774099.953765,179,0
1479774099.953990,66,1
1479774099.954989,183,1
1479774100.268507,66,0
1479774107.473399,339,1
1479774107.487437,74,0
1479774107.487755,74,1
1479774107.490341,66,0
1479774107.495661,252,0
1479774107.495909,66,1
1479774107.496532,83,1
1479774107.496945,1191,1
1479774107.502134,66,0
1479774107.502169,66,0
1479774107.509394,66,0
1479774107.509650,66,1
1479774107.524890,348,1
1479774107.576321,342,1
1479774108.498401,339,1
1479774108.501928,74,0
1479774108.502202,74,1
1479774108.503754,66,0
1479774108.503788,252,0
1479774108.504061,66,1
1479774108.504765,83,1
1479774108.505134,1191,1
1479774108.506913,1191,1
1479774108.507544,66,0
1479774108.507565,66,0
1479774108.507591,66,0
1479774108.507843,66,1
1479774108.509150,78,0
1479774108.551560,348,1
1479774108.602979,342,1
1479774109.628103,339,1
1479774109.631496,74,0
1479774109.631764,74,1
1479774109.633032,66,0
1479774109.633498,252,0
1479774109.633745,66,1
1479774109.634328,83,1
1479774109.634700,1191,1
1479774109.635594,66,0
1479774109.637055,66,0
1479774109.638078,66,0
1479774109.638270,66,1
1479774109.679784,348,1
1479774109.731164,342,1
1479774110.654975,339,1
1479774110.657902,74,0
1479774110.658183,74,1
1479774110.659746,66,0
1479774110.659782,252,0
1479774110.660055,66,1
1479774110.660762,83,1
1479774110.661127,1191,1
1479774110.662656,66,0
1479774110.663090,66,0
1479774110.663110,66,0
1479774110.663331,66,1
1479774110.707594,348,1
1479774110.758986,342,1
1479774112.450135,352,1
1479774112.501669,352,1
1479774112.555087,361,1
1479774112.606552,361,1
1479774112.658050,355,1
1479774112.709473,355,1
1479774125.488534,62,1
1479774125.761991,54,0
1479774141.797097,60,0
1479774141.797432,62,1
1479774142.070864,54,0
1479774146.800241,42,0
1479774146.800350,60,1
1479774153.019232,106,1
1479774153.296943,66,0
1479774153.608750,102,0
1479774153.646772,66,1
1479774164.135056,352,1
1479774164.186476,352,1
1479774164.237929,361,1
1479774164.289531,361,1
1479774164.341051,355,1
1479774164.392520,355,1
1479774187.829565,62,1
1479774188.103085,54,0
1479774192.836725,60,1
1479774192.836765,42,0
1479774215.836375,352,1
1479774215.887956,352,1
1479774215.939423,361,1
1479774215.990930,361,1
1479774216.042382,355,1
1479774216.093864,355,1
1479774219.861439,60,0
1479774219.861793,62,1
1479774220.135211,54,0
1479774224.870235,42,0
1479774224.870318,60,1
1479774231.900463,339,1
1479774231.903803,74,0
1479774231.904076,74,1
1479774231.905375,66,0
1479774231.905411,252,0
1479774231.905664,66,1
1479774231.906460,83,1
1479774231.906834,1191,1
1479774231.906943,1191,1
1479774231.907595,66,0
1479774231.909331,66,0
1479774231.910056,78,0
1479774231.910090,66,0
1479774231.910312,66,1
1479774231.953253,348,1
1479774232.004717,342,1
1479774232.928805,339,1
1479774232.931697,74,0
1479774232.931970,74,1
1479774232.933308,66,0
1479774232.933349,252,0
1479774232.933611,66,1
1479774232.934337,83,1
1479774232.934703,1191,1
1479774232.935331,66,0
1479774232.937272,66,0
1479774232.937316,66,0
1479774232.937532,66,1
1479774232.981149,348,1
1479774233.032586,342,1
1479774233.493891,339,1
1479774233.497065,74,0
1479774233.497340,74,1
1479774233.498669,66,0
1479774233.498713,252,0
1479774233.498970,66,1
1479774233.499635,83,1
1479774233.500077,1191,1
1479774233.500545,66,0
1479774233.502538,66,0
1479774233.502570,66,0
1479774233.502795,66,1
1479774233.546516,348,1
1479774233.597981,342,1
1479774234.519907,339,1
1479774234.523103,74,0
1479774234.523377,74,1
1479774234.524836,66,0
1479774234.524870,252,0
1479774234.525122,66,1
1479774234.525880,83,1
1479774234.526255,1191,1
1479774234.526947,1191,1
1479774234.529653,66,0
1479774234.529675,66,0
1479774234.529706,78,0
1479774234.529718,66,0
1479774234.530001,66,1
1479774234.572725,348,1
1479774234.624117,342,1
1479774265.892085,62,1
1479774266.166091,54,0
1479774270.870894,352,1
1479774270.897109,60,1
1479774270.897143,42,0
1479774270.922407,352,1
1479774270.974044,361,1
1479774271.025353,361,1
1479774271.076804,355,1
1479774271.128437,355,1
1479774273.250122,106,1
1479774273.527899,66,0
1479774273.527960,102,0
1479774273.528137,66,1
1479774278.530241,42,0
1479774278.530360,60,1
1479774284.837044,60,0
1479774284.837449,62,1
1479774285.111138,54,0
1479774322.564468,352,1
1479774322.616266,352,1
1479774322.667706,361,1
1479774322.719190,361,1
1479774322.772355,355,1
1479774322.823894,355,1
1479774330.870500,62,1
1479774331.143965,54,0
1479774336.150242,42,0
1479774336.150363,60,1
1479774346.614513,60,0
1479774346.614861,62,1
1479774346.888259,54,0
1479774351.616791,60,1
1479774351.616834,42,0
1479774356.829593,90,1
1479774374.314193,339,1
1479774374.317697,74,0
1479774374.317971,74,1
1479774374.319250,66,0
1479774374.319286,252,0
1479774374.319545,66,1
1479774374.320294,83,1
1479774374.320710,1191,1
1479774374.321232,66,0
1479774374.323446,66,0
1479774374.323481,66,0
1479774374.323716,66,1
1479774374.367031,348,1
1479774374.418470,342,1
1479774375.342149,339,1
1479774375.345155,74,0
1479774375.345440,74,1
1479774375.346751,66,0
1479774375.346786,252,0
1479774375.347038,66,1
1479774375.347712,83,1
1479774375.348074,1191,1
1479774375.350035,66,0
1479774375.350055,66,0
1479774375.350949,66,0
1479774375.351160,66,1
1479774375.394512,348,1
1479774375.445963,342,1
1479774376.316820,339,1
1479774376.320005,74,0
1479774376.320307,74,1
1479774376.321072,66,0
1479774376.321501,252,0
1479774376.321727,66,1
1479774376.322343,83,1
1479774376.322731,1191,1
1479774376.324265,66,0
1479774376.326190,66,0
1479774376.326222,66,0
1479774376.326456,66,1
1479774376.369148,348,1
1479774376.420559,342,1
1479774377.344425,339,1
1479774377.347535,74,0
1479774377.347821,74,1
1479774377.349118,66,0
1479774377.349153,252,0
1479774377.349407,66,1
1479774377.350132,83,1
1479774377.350508,1191,1
1479774377.353046,66,0
1479774377.353094,66,0
1479774377.353118,66,0
1479774377.353386,66,1
1479774377.396942,348,1
1479774377.448359,342,1
1479774378.165943,352,1
1479774378.217422,352,1
1479774378.268855,361,1
1479774378.320357,361,1
1479774378.371823,355,1
1479774378.423344,355,1
1479774392.647618,62,1
1479774392.921069,54,0
1479774393.176464,106,1
1479774393.454390,102,0
1479774393.454627,66,1
1479774397.930241,42,0
1479774397.930346,60,1
1479774416.051960,60,0
1479774416.052315,62,1
1479774416.325929,54,0
1479774429.866779,352,1
1479774429.918266,352,1
1479774429.969737,361,1
1479774430.021222,361,1
1479774430.072751,355,1
1479774430.124219,355,1
1479774447.386176,179,0
1479774447.386409,66,1
1479774447.387514,183,1
1479774447.702773,66,0
1479774452.386820,60,1
