timestamp,packet_size,direction,iat
1479780084.330998,42,1,0.000757933
1479780111.456394,75,1,27.125396013
1479780111.477649,533,0,0.021255016
1479780111.480071,90,1,0.002422094
1479780116.459251,42,1,4.979179859
1479780116.459308,42,0,0.000056982
1479780116.496547,90,1,0.037239075
1479780121.495999,90,1,4.999452114
1479780121.772818,90,0,0.276818991
1479780126.780239,42,0,5.007421017
1479780126.785520,42,1,0.005280972
1479780143.956942,113,1,17.171422005
1479780315.157302,172,1,171.200359821
1479780315.301957,135,0,0.144654989
1479780315.304505,66,1,0.002548218
1479780320.310232,42,0,5.005726814
1479780320.311568,42,1,0.001336098
1479780551.133851,172,1,230.822283030
1479780551.663362,172,1,0.529510975
1479780552.716854,172,1,1.053492069
1479780554.828854,172,1,2.111999989
1479780556.335389,103,1,1.506534815
1479780559.052856,172,1,2.717467070
1479780561.332826,42,1,2.279969931
1479780561.332865,42,0,0.000039101
1479780562.335939,42,1,1.003073931
1479780562.335980,42,0,0.000041008
1479780567.500920,172,1,5.164940119
1479780574.117676,80,1,6.616755962
1479780574.126689,418,0,0.009012938
1479780574.147268,74,1,0.020579100
1479780574.381230,74,0,0.233962059
1479780574.382038,66,1,0.000808001
1479780574.383006,281,1,0.000967979
1479780574.616991,66,0,0.233984947
1479780574.620308,1514,0,0.003316879
1479780574.620426,1514,0,0.000118017
1479780574.620509,743,0,0.000082970
1479780574.624904,66,1,0.004395008
1479780574.625028,66,1,0.000123978
1479780574.625096,66,1,0.000068188
1479780574.713490,200,1,0.088393927
1479780574.948168,300,0,0.234678030
1479780574.950483,66,1,0.002315044
1479780575.055010,620,1,0.104526997
1479780575.328183,66,0,0.273172855
1479780575.410304,167,0,0.082121134
1479780575.449471,66,1,0.039166927
1479780575.574040,284,1,0.124568939
1479780575.807940,66,0,0.233900070
1479780575.814950,135,0,0.007009983
1479780575.884945,66,1,0.069994926
1479780579.130242,42,0,3.245297194
1479780579.131023,42,1,0.000780821
1479780584.396950,172,1,5.265927076
1479780618.189024,172,1,33.792073965
1479780623.188943,42,1,4.999918938
1479780623.188987,42,0,0.000044107
1479780685.773162,172,1,62.584174871
1479780690.773080,42,1,4.999918222
1479780690.773123,42,0,0.000042915
1479780743.951599,113,1,53.178475857
1479780811.758381,172,1,67.806782007
1479780811.997978,135,0,0.239597082
1479780812.377537,172,1,0.379559040
1479780812.564152,135,0,0.186614990
1479780812.565299,66,1,0.001147032
1479780812.616551,78,0,0.051251888
1479780817.000240,42,0,4.383689165
1479780817.001036,42,1,0.000795841
1479780893.965610,42,1,76.964574099
1479780894.001261,126,0,0.035650969
1479781046.178698,172,1,152.177437067
1479781046.412405,66,0,0.233706951
1479781046.413469,135,0,0.001064062
1479781046.415447,66,1,0.001977921
1479781051.420241,42,0,5.004794121
1479781051.421076,42,1,0.000834942
1479781282.256771,172,1,230.835695028
1479781282.496316,135,0,0.239544868
1479781282.498768,66,1,0.002452135
1479781287.500251,42,0,5.001482964
1479781287.501026,42,1,0.000774860
1479781343.950739,113,1,56.449712992
1479781518.335795,172,1,174.385056019
1479781518.569994,135,0,0.234199047
1479781518.572471,66,1,0.002476931
1479781523.570243,42,0,4.997771978
1479781523.571033,42,1,0.000790119
1479781754.522332,172,1,230.951298952
1479781754.756525,135,0,0.234193087
1479781754.759083,66,1,0.002557993
1479781759.760242,42,0,5.001158953
1479781759.761609,42,1,0.001367092
1479781943.964775,113,1,184.203166008
1479781990.492718,172,1,46.527942896
1479781990.727671,135,0,0.234952927
1479781990.730113,66,1,0.002442122
1479781995.730236,42,0,5.000123024
1479781995.731039,42,1,0.000802994
1479782226.573180,172,1,230.842140913
1479782226.807452,135,0,0.234272003
1479782226.809839,66,1,0.002387047
1479782231.810244,42,0,5.000405073
1479782231.811042,42,1,0.000797987
1479782462.553633,172,1,230.742590904
1479782462.793344,135,0,0.239711046
1479782462.796134,66,1,0.002789974
1479782467.800238,42,0,5.004103899
1479782467.801103,42,1,0.000865221
1479782543.966063,113,1,76.164959908
1479782698.630065,172,1,154.664001942
1479782698.864883,135,0,0.234817982
1479782698.866373,66,1,0.001490116
1479782703.870241,42,0,5.003867865
1479782703.884582,42,1,0.014341116
1479782934.710446,172,1,230.825863838
1479782935.353526,172,1,0.643080235
1479782936.641512,172,1,1.287985802
1479782939.217528,172,1,2.576016188
1479782939.709455,42,1,0.491926908
1479782939.709498,42,0,0.000042915
1479782939.912050,103,1,0.202552080
1479782944.369538,172,1,4.457488060
1479782952.494377,80,1,8.124838829
1479782952.503384,418,0,0.009007215
1479782952.504532,74,1,0.001147985
1479782952.648333,74,0,0.143800974
1479782952.649275,66,1,0.000941992
1479782952.650188,281,1,0.000912905
1479782952.794054,66,0,0.143866062
1479782952.797208,1514,0,0.003154039
1479782952.797320,1514,0,0.000111818
1479782952.797404,743,0,0.000084162
1479782952.798691,66,1,0.001286983
1479782952.799338,66,1,0.000647068
1479782952.799732,66,1,0.000393867
1479782952.888979,200,1,0.089246988
1479782953.033473,300,0,0.144494057
1479782953.035758,66,1,0.002285004
1479782953.122359,620,1,0.086601019
1479782953.280937,167,0,0.158577919
1479782953.321498,66,1,0.040560961
1479782953.430932,284,1,0.109434128
1479782953.581212,135,0,0.150279999
1479782953.637601,66,1,0.056388855
1479782954.673562,172,1,1.035961151
1479782957.510232,42,0,2.836669922
1479782957.511012,42,1,0.000780106
1479782975.281627,172,1,17.770614862
1479783016.497728,172,1,41.216101170
1479783021.497956,42,1,5.000227928
1479783021.497997,42,0,0.000041008
1479783098.929863,172,1,77.431865931
1479783103.929780,42,1,4.999917030
1479783103.929821,42,0,0.000041008
1479783143.979189,113,1,40.049367905
1479783189.506917,172,1,45.527728081
1479783189.651512,135,0,0.144594908
1479783189.653944,66,1,0.002432108
1479783194.660229,42,0,5.006284952
1479783194.660999,42,1,0.000770092
1479783425.535372,172,1,230.874372959
1479783425.679994,135,0,0.144622087
1479783425.682530,66,1,0.002535820
1479783430.680243,42,0,4.997713089
1479783430.681009,42,1,0.000766039
1479783661.511734,172,1,230.830724955
1479783661.656361,135,0,0.144627094
1479783661.878790,172,1,0.222428799
1479783661.971089,135,0,0.092298985
1479783661.973949,66,1,0.002860069
1479783662.022278,78,0,0.048329115
1479783666.660233,42,0,4.637954950
1479783666.662263,42,1,0.002029896
1479783724.179400,75,1,57.517137051
1479783724.200614,525,0,0.021214008
1479783729.178861,42,1,4.978246927
1479783729.178919,42,0,0.000058174
1479783734.194188,75,1,5.015269041
1479783734.194538,139,0,0.000349998
1479783734.195625,90,1,0.001086950
1479783739.200233,42,0,5.004607916
1479783739.202907,90,1,0.002674103
1479783739.203742,42,1,0.000834942
1479783739.468684,90,0,0.264941931
1479783743.968915,113,1,4.500231028
1479783897.800178,172,1,153.831263065
1479783897.943702,66,0,0.143523932
1479783897.944829,135,0,0.001127005
1479783897.946434,66,1,0.001605034
1479783902.950242,42,0,5.003808022
1479783902.951195,42,1,0.000952959
1479784133.776514,172,1,230.825319052
1479784133.921158,135,0,0.144644022
1479784133.923640,66,1,0.002481937
1479784138.930238,42,0,5.006597996
1479784138.933766,42,1,0.003527880
1479784343.976138,113,1,205.042372227
1479784369.648900,172,1,25.672761917
1479784369.793512,135,0,0.144612074
1479784370.066854,135,0,0.273341894
1479784370.067732,66,1,0.000878096
1479784374.800231,42,0,4.732498884
1479784374.801043,42,1,0.000812054
1479784605.937509,172,1,231.136466026
1479784606.082186,135,0,0.144676924
1479784606.085432,66,1,0.003246069
1479784611.090236,42,0,5.004803896
1479784611.091036,42,1,0.000800133
1479784841.915178,172,1,230.824141979
1479784842.060354,135,0,0.145175934
1479784842.326687,135,0,0.266333103
1479784842.327604,66,1,0.000916958
1479784847.070247,42,0,4.742642879
1479784847.071006,42,1,0.000759125
1479784943.988758,113,1,96.917752028
1479785078.098510,172,1,134.109751940
1479785078.243110,135,0,0.144599915
1479785078.245668,66,1,0.002557993
1479785083.250254,42,0,5.004585981
1479785083.251036,42,1,0.000782013
1479785314.158355,172,1,230.907319069
1479785314.302976,135,0,0.144620895
1479785314.305573,66,1,0.002597094
1479785319.310281,42,0,5.004708052
1479785319.314344,42,1,0.004062891
1479785536.108218,590,1,216.793874025
1479785536.111310,342,0,0.003092051
1479785541.108240,42,1,4.996929884
1479785541.108296,42,0,0.000056028
1479785543.982394,113,1,2.874098063
1479785550.134701,172,1,6.152307034
1479785550.279350,135,0,0.144649029
1479785550.538747,135,0,0.259397030
1479785550.539604,66,1,0.000856876
1479785555.280228,42,0,4.740623951
1479785555.285423,42,1,0.005195141
1479785786.323650,172,1,231.038226843
1479785786.468285,135,0,0.144635201
1479785786.726423,135,0,0.258137941
1479785786.727251,66,1,0.000828028
1479785791.470229,42,0,4.742977858
1479785791.475155,42,1,0.004926205
1479786022.507450,172,1,231.032294989
1479786022.652491,135,0,0.145040989
1479786022.654907,66,1,0.002415895
1479786027.660238,42,0,5.005331039
1479786027.661004,42,1,0.000766039
1479786143.989522,113,1,116.328517914
1479786258.483893,172,1,114.494370937
1479786258.628468,135,0,0.144575119
1479786258.886384,135,0,0.257915974
1479786258.892341,66,1,0.005956888
1479786263.630229,42,0,4.737888098
1479786263.631020,42,1,0.000791073
1479786494.668497,172,1,231.037477016
1479786494.813083,135,0,0.144585848
1479786494.814595,66,1,0.001512051
1479786499.820243,42,0,5.005647898
1479786499.820997,42,1,0.000754118
1479786730.644781,172,1,230.823784113
1479786730.789358,135,0,0.144576788
1479786730.793597,66,1,0.004239082
1479786735.790232,42,0,4.996634960
1479786735.791196,42,1,0.000964165
1479786743.994207,113,1,8.203010798
1479786966.622116,172,1,222.627909184
1479786966.766775,135,0,0.144658804
1479786966.775753,66,1,0.008978128
1479786971.770231,42,0,4.994477987
1479786971.771518,42,1,0.001286983
1479787202.741661,172,1,230.970143080
1479787202.886378,135,0,0.144716978
1479787202.891084,66,1,0.004705906
1479787207.890245,42,0,4.999161005
1479787207.900696,42,1,0.010451078
1479787341.873475,75,1,133.972779036
1479787341.894696,529,0,0.021220922
1479787341.896216,90,1,0.001519918
1479787342.191680,90,0,0.295464039
1479787344.006288,113,1,1.814608097
1479787346.889031,42,1,2.882742882
1479787346.889085,42,0,0.000054121
1479787438.720762,172,1,91.831676960
1479787438.865619,135,0,0.144856930
1479787438.868066,66,1,0.002447128
1479787443.870243,42,0,5.002177000
1479787443.871003,42,1,0.000759840
1479787674.694544,172,1,230.823541164
1479787674.839198,135,0,0.144654036
1479787675.098442,135,0,0.259243965
1479787675.099679,66,1,0.001236916
1479787679.840238,42,0,4.740559101
1479787679.842690,42,1,0.002451897
1479787910.879008,172,1,231.036318064
1479787911.023651,135,0,0.144642830
1479787911.026263,66,1,0.002612114
1479787916.030242,42,0,5.003978968
1479787916.033518,42,1,0.003276110
1479787944.032702,113,1,27.999183893
1479788146.863399,172,1,202.830697060
1479788147.008014,135,0,0.144614935
1479788147.010393,66,1,0.002378941
1479788152.010235,42,0,4.999842167
1479788152.011047,42,1,0.000811815
1479788382.831870,172,1,230.820823193
1479788382.976470,135,0,0.144599915
1479788383.230431,135,0,0.253961086
1479788383.231630,66,1,0.001199007
1479788387.980244,42,0,4.748613834
1479788387.981007,42,1,0.000763178
1479788544.011182,113,1,156.030174971
1479788619.016132,172,1,75.004950047
1479788619.161517,135,0,0.145384789
1479788619.414383,135,0,0.252866030
1479788619.418478,66,1,0.004095078
1479788624.170231,42,0,4.751753092
1479788624.172342,42,1,0.002110958
1479788855.200746,172,1,231.028403997
1479788855.345712,135,0,0.144965887
1479788855.350994,66,1,0.005282164
1479788860.350242,42,0,4.999247789
1479788860.352589,42,1,0.002346992
1479789091.324886,172,1,230.972297192
1479789092.104211,172,1,0.779325008
1479789093.664224,172,1,1.560012817
1479789096.324169,42,1,2.659945011
1479789096.324208,42,0,0.000039101
1479789096.526576,103,1,0.202368021
1479789096.787166,172,1,0.260590076
1479789103.024233,172,1,6.237066984
1479789115.504275,172,1,12.480041981
1479789116.389041,80,1,0.884765863
1479789116.398074,418,0,0.009032965
1479789121.400230,42,0,5.002156019
1479789121.401452,42,1,0.001222134
1479789126.405591,80,1,5.004138947
1479789126.414545,418,0,0.008954048
1479789126.415659,74,1,0.001113892
1479789126.559516,74,0,0.143857002
1479789126.560336,66,1,0.000820160
1479789126.561295,281,1,0.000958920
1479789126.705191,66,0,0.143895864
1479789126.708960,1514,0,0.003769159
1479789126.709079,1514,0,0.000118971
1479789126.709162,743,0,0.000082970
1479789126.712886,66,1,0.003724098
1479789126.712999,66,1,0.000113010
1479789126.713064,66,1,0.000064850
1479789126.800962,200,1,0.087898016
1479789126.949639,300,0,0.148677111
1479789126.951963,66,1,0.002323866
1479789126.998419,620,1,0.046456099
1479789127.160606,167,0,0.162186861
1479789127.200233,66,1,0.039627075
1479789127.310675,284,1,0.110441923
1479789127.462014,135,0,0.151339054
1479789127.516810,66,1,0.054795980
1479789140.464184,172,1,12.947374105
1479789144.023111,113,1,3.558927059
1479789190.384433,172,1,46.361321926
1479789195.384343,42,1,4.999909878
1479789195.384384,42,0,0.000041008
1479789290.225702,172,1,94.841318130
1479789295.224516,42,1,4.998813868
1479789295.224556,42,0,0.000040054
1479789296.224525,42,1,0.999969006
1479789296.224568,42,0,0.000042915
1479789363.391195,172,1,67.166627169
1479789363.535803,135,0,0.144608021
1479789363.541005,66,1,0.005201817
1479789368.540241,42,0,4.999236107
1479789368.544522,42,1,0.004281044
1479789599.366038,172,1,230.821516037
1479789599.510623,135,0,0.144584894
1479789599.511456,66,1,0.000833035
1479789604.520247,42,0,5.008790970
1479789604.520976,42,1,0.000729084
1479789744.021797,113,1,139.500820875
1479789835.342418,172,1,91.320621014
1479789835.487076,135,0,0.144658089
1479789835.717375,172,1,0.230298996
1479789835.806138,135,0,0.088762999
1479789835.806984,66,1,0.000845909
1479789835.860842,78,0,0.053858042
1479789840.490233,42,0,4.629390955
1479789840.491018,42,1,0.000785112
1479790071.630849,172,1,231.139830828
1479790071.774337,66,0,0.143488169
1479790071.775477,135,0,0.001139879
1479790071.782282,66,1,0.006805182
1479790076.780246,42,0,4.997963905
1479790076.785100,42,1,0.004853964
1479790307.613548,172,1,230.828448057
1479790307.759128,135,0,0.145580053
1479790307.763611,66,1,0.004482985
1479790312.760242,42,0,4.996630907
1479790312.781423,42,1,0.021181107
1479790344.018957,113,1,31.237533808
1479790543.583689,172,1,199.564732075
1479790543.728313,135,0,0.144623995
1479790544.010092,135,0,0.281779051
1479790544.010972,66,1,0.000880003
1479790548.730250,42,0,4.719277859
1479790548.741749,42,1,0.011499166
1479790779.872289,172,1,231.130539894
1479790780.016921,135,0,0.144632101
1479790780.019481,66,1,0.002559900
1479790785.020244,42,0,5.000762939
1479790785.021007,42,1,0.000763178
1479790944.020939,113,1,158.999932051
1479790944.600603,75,1,0.579663992
1479790944.808353,541,0,0.207749844
1479790944.810858,90,1,0.002505064
1479790945.082621,90,0,0.271763086
1479790949.599605,42,1,4.516983986
1479790949.599666,42,0,0.000061035
1479791016.036743,172,1,66.437076807
1479791016.181391,135,0,0.144648075
1479791016.182244,66,1,0.000853062
1479791021.190231,42,0,5.007987022
1479791021.190994,42,1,0.000762939
1479791252.014095,172,1,230.823101044
1479791252.158715,135,0,0.144619942
1479791252.422356,135,0,0.263640881
1479791252.423187,66,1,0.000831127
1479791257.160240,42,0,4.737052917
1479791257.161008,42,1,0.000767946
1479791488.197747,172,1,231.036739111
1479791488.342346,135,0,0.144598961
1479791488.598418,135,0,0.256072044
1479791488.599298,66,1,0.000880003
1479791493.350242,42,0,4.750943899
1479791493.350777,42,1,0.000535011
1479791544.040592,113,1,50.689815044
1479791724.382241,172,1,180.341649055
1479791724.526828,135,0,0.144587040
1479791724.529268,66,1,0.002439976
1479791729.530241,42,0,5.000972986
1479791729.532195,42,1,0.001954079
1479791960.358814,172,1,230.826618910
1479791960.503433,135,0,0.144618988
1479791960.507494,66,1,0.004060984
1479791965.510252,42,0,5.002758026
1479791965.511586,42,1,0.001333952
1479792144.052675,113,1,178.541089058
1479792196.338436,172,1,52.285760880
1479792196.483055,135,0,0.144619226
1479792196.485591,66,1,0.002535820
1479792201.490242,42,0,5.004651070
1479792201.497243,42,1,0.007000923
1479792432.317639,172,1,230.820396185
1479792432.462288,135,0,0.144648790
1479792432.718566,135,0,0.256278038
1479792432.720396,66,1,0.001830101
1479792437.470242,42,0,4.749845982
1479792437.470998,42,1,0.000756025
1479792668.496176,172,1,231.025177956
1479792668.640741,135,0,0.144565105
1479792668.899091,135,0,0.258349895
1479792668.908114,66,1,0.009022951
1479792673.650243,42,0,4.742129087
1479792673.651011,42,1,0.000767946
1479792744.044592,113,1,70.393580914
1479792904.764690,172,1,160.720098019
1479792904.909319,135,0,0.144629002
1479792904.910780,66,1,0.001461029
1479792909.910246,42,0,4.999465942
1479792909.911018,42,1,0.000771999
1479793140.741117,172,1,230.830099106
1479793140.885740,135,0,0.144623041
1479793140.888416,66,1,0.002676010
1479793145.890241,42,0,5.001824856
1479793145.891000,42,1,0.000759125
1479793344.039499,113,1,198.148499012
1479793376.717573,172,1,32.678073883
1479793376.862356,135,0,0.144783020
1479793376.864808,66,1,0.002452135
1479793381.870240,42,0,5.005431890
1479793381.872794,42,1,0.002553940
1479793612.698542,172,1,230.825748205
1479793612.843152,135,0,0.144609928
1479793612.845621,66,1,0.002469063
1479793617.850252,42,0,5.004630804
1479793617.851011,42,1,0.000759125
1479793848.674982,172,1,230.823971033
1479793848.819630,135,0,0.144647837
1479793848.822205,66,1,0.002575159
1479793853.820241,42,0,4.998035908
1479793853.821018,42,1,0.000777006
1479793944.040534,113,1,90.219516039
1479794084.653874,172,1,140.613339901
1479794084.798465,135,0,0.144591093
1479794085.054268,135,0,0.255802870
1479794085.055884,66,1,0.001616001
1479794089.800239,42,0,4.744355202
1479794089.801026,42,1,0.000787020
1479794320.835470,172,1,231.034443855
1479794320.980135,135,0,0.144665003
1479794321.234213,135,0,0.254078150
1479794321.235056,66,1,0.000842810
1479794325.980234,42,0,4.745177984
1479794325.980990,42,1,0.000756025
1479794544.066173,113,1,218.085183144
1479794547.493040,75,1,3.426867008
1479794547.703697,529,0,0.210656881
1479794547.710516,90,1,0.006819010
1479794547.998292,90,0,0.287775993
1479794552.490945,42,1,4.492653131
1479794552.491006,42,0,0.000060797
1479794557.091930,172,1,4.600924015
1479794557.236542,135,0,0.144612074
1479794557.238659,66,1,0.002116919
1479794562.240230,42,0,5.001571178
1479794562.243981,42,1,0.003750801
1479794793.091887,172,1,230.847906113
1479794793.236525,135,0,0.144638062
1479794793.238983,66,1,0.002457857
1479794798.240246,42,0,5.001263142
1479794798.249834,42,1,0.009588003
1479795029.045080,172,1,230.795245886
1479795029.189858,135,0,0.144778013
1479795029.192989,66,1,0.003131151
1479795034.190243,42,0,4.997253895
1479795034.219979,42,1,0.029736042
1479795144.049955,113,1,109.829975843
1479795265.021697,172,1,120.971742153
1479795265.735485,172,1,0.713788033
1479795267.156671,172,1,1.421185970
1479795270.009657,172,1,2.852985859
1479795270.020597,42,1,0.010940075
1479795270.020636,42,0,0.000039101
1479795270.223983,103,1,0.203346968
1479795275.700690,172,1,5.476706982
1479795286.965506,80,1,11.264816046
1479795286.974343,418,0,0.008836985
1479795286.979438,74,1,0.005095005
1479795287.092737,172,1,0.113298893
1479795287.123525,74,0,0.030787945
1479795287.124339,66,1,0.000814199
1479795287.125342,281,1,0.001002789
1479795287.269489,66,0,0.144147158
1479795287.272632,1514,0,0.003142834
1479795287.272747,1514,0,0.000115156
1479795287.272830,743,0,0.000082970
1479795287.273901,66,1,0.001070976
1479795287.274458,66,1,0.000556946
