timestamp,packet_size,direction,iat
1479773099.168963,98,1,0.004143000
1479773099.170336,98,0,0.001373053
1479773099.176690,54,1,0.006354094
1479773099.176779,98,1,0.000088930
1479773099.178134,98,0,0.001354933
1479773099.180664,98,1,0.002530098
1479773099.182021,98,0,0.001356840
1479773099.184778,98,1,0.002757072
1479773099.185941,98,0,0.001163006
1479773099.187420,80,1,0.001478910
1479773099.188248,98,1,0.000828028
1479773099.189238,98,0,0.000990152
1479773099.189750,54,0,0.000511885
1479773099.189849,85,0,0.000098944
1479773099.192666,54,1,0.002817154
1479773099.192754,54,1,0.000087976
1479773099.195782,98,1,0.003027916
1479773099.196727,98,0,0.000945091
1479773099.207675,98,1,0.010947943
1479773099.208610,98,0,0.000935078
1479773099.215625,98,1,0.007014990
1479773099.216585,98,0,0.000959873
1479773099.219345,54,1,0.002760172
1479773099.220288,54,0,0.000942945
1479773099.222062,75,1,0.001774073
1479773099.222446,75,1,0.000383854
1479773099.222565,91,0,0.000118971
1479773099.222987,103,0,0.000422001
1479773099.223237,54,1,0.000250101
1479773099.235711,74,1,0.012474060
1479773099.357287,318,0,0.121575832
1479773099.372255,74,1,0.014968157
1479773099.379347,74,0,0.007091999
1479773099.383742,66,1,0.004395008
1479773099.384407,66,1,0.000664949
1479773099.386352,75,1,0.001945019
1479773099.386476,75,1,0.000123978
1479773099.386732,91,0,0.000256062
1479773099.387056,103,0,0.000324011
1479773099.401512,74,1,0.014455795
1479773099.527829,66,0,0.126317024
1479773099.535836,66,1,0.008007050
1479773099.545138,74,0,0.009301901
1479773099.547536,66,1,0.002398014
1479773099.548227,66,1,0.000691175
1479773099.550041,75,1,0.001813889
1479773099.550163,75,1,0.000122070
1479773099.550494,91,0,0.000330925
1479773099.550813,103,0,0.000319004
1479773099.578094,74,1,0.027281046
1479773099.589418,62,0,0.011323929
1479773099.594441,54,1,0.005023003
1479773099.691636,66,0,0.097195148
1479773099.711649,66,1,0.020012856
1479773099.712660,371,1,0.001011133
1479773099.721733,74,0,0.009073019
1479773099.723365,66,1,0.001631975
1479773099.732991,66,1,0.009625912
1479773099.811808,54,0,0.078817129
1479773099.876421,66,0,0.064612865
1479773099.887411,66,1,0.010990143
1479773099.930130,54,0,0.042718887
1479773099.939965,1514,0,0.009835005
1479773099.940092,1514,0,0.000127077
1479773099.940176,427,0,0.000083923
1479773099.946329,54,1,0.006153107
1479773099.947216,54,1,0.000886917
1479773099.949534,54,1,0.002317905
1479773099.990444,180,1,0.040910006
1479773100.146536,1514,0,0.156092167
1479773100.156845,54,1,0.010308981
1479773100.163705,1514,0,0.006860018
1479773100.163822,427,0,0.000116825
1479773100.169145,54,1,0.005323172
1479773100.169258,54,1,0.000113010
1479773100.210254,60,0,0.040995836
1479773100.210372,99,0,0.000118017
1479773100.211857,54,1,0.001485109
1479773100.213346,54,1,0.001488924
1479773100.263996,1514,1,0.050649881
1479773100.264113,427,1,0.000117064
1479773100.481823,54,0,0.217710018
1479773100.581341,400,0,0.099518061
1479773100.587627,251,0,0.006285906
1479773100.589228,54,1,0.001600981
1479773100.590477,54,1,0.001249075
1479773100.651454,224,0,0.060976982
1479773100.653085,54,1,0.001631021
1479773100.714703,207,1,0.061618090
1479773100.782267,431,1,0.067564011
1479773100.786909,203,1,0.004642010
1479773100.795370,555,1,0.008460999
1479773100.803911,380,1,0.008540869
1479773100.806889,191,1,0.002978086
1479773100.966254,54,0,0.159364939
1479773100.970523,186,1,0.004269123
1479773100.971960,376,1,0.001436949
1479773100.999410,54,0,0.027449846
1479773101.004029,54,0,0.004619122
1479773101.012514,54,0,0.008485079
1479773101.021077,54,0,0.008562803
1479773101.023979,54,0,0.002902031
1479773101.187979,54,0,0.164000034
1479773101.189542,54,0,0.001563072
1479773103.391271,54,1,2.201729059
1479773104.820239,42,0,1.428967953
1479773104.828704,42,1,0.008465052
1479773105.210322,95,0,0.381617785
1479773105.219049,54,1,0.008727074
1479773105.219159,95,1,0.000109911
1479773105.436238,54,0,0.217079163
1479773111.574097,201,1,6.137858868
1479773119.184305,191,1,7.610208035
1479773135.245315,95,1,16.061010122
1479773135.462444,54,0,0.217128992
1479773135.462567,95,0,0.000123024
1479773135.504435,54,1,0.041867971
1479773138.601418,201,1,3.096982956
1479773140.470254,42,0,1.868835926
1479773140.481144,42,1,0.010890007
1479773142.812700,90,1,2.331556082
1479773142.956672,90,0,0.143971920
1479773146.212475,191,1,3.255803108
1479773165.210319,95,0,18.997843981
1479773165.216296,54,1,0.005976915
1479773165.216408,95,1,0.000112057
1479773165.466307,54,0,0.249898911
1479773165.634682,201,1,0.168375015
1479773169.986340,90,1,4.351658106
1479773170.146713,90,0,0.160372972
1479773170.470235,42,0,0.323522091
1479773170.473558,42,1,0.003322840
1479773173.239654,191,1,2.766096115
1479773192.180171,90,1,18.940516949
1479773192.324276,90,0,0.144104958
1479773192.655604,201,1,0.331327915
1479773195.246604,95,1,2.591000080
1479773195.463705,54,0,0.217101097
1479773195.463836,95,0,0.000130892
1479773195.513695,54,1,0.049859047
1479773197.330235,42,0,1.816540003
1479773197.336755,42,1,0.006520033
1479773200.266709,191,1,2.929954052
1479773219.682161,201,1,19.415452003
1479773225.210382,95,0,5.528220892
1479773225.502813,95,1,0.292431116
1479773225.720066,95,0,0.217252970
1479773225.723715,54,1,0.003648996
1479773225.886207,95,0,0.162492037
1479773225.887836,54,1,0.001628876
1479773225.888444,95,1,0.000607967
1479773226.136231,54,0,0.247786999
1479773227.293969,191,1,1.157737970
1479773228.368204,90,1,1.074235201
1479773228.558871,90,0,0.190666914
1479773230.220229,42,0,1.661357880
1479773230.223465,42,1,0.003236055
1479773244.599839,90,1,14.376374006
1479773244.743801,90,0,0.143962145
1479773246.709520,201,1,1.965718985
1479773254.319602,191,1,7.610081911
1479773255.916499,95,1,1.596896887
1479773256.133644,54,0,0.217145205
1479773256.133766,95,0,0.000121832
1479773256.372335,95,1,0.238569021
1479773256.589209,54,0,0.216874123
1479773257.486255,95,0,0.897045851
1479773257.532714,54,1,0.046458960
1479773257.766604,90,1,0.233890057
1479773257.966065,90,0,0.199460983
1479773260.978690,90,1,3.012624979
1479773261.126057,90,0,0.147367001
1479773261.140239,42,0,0.014182091
1479773261.141713,42,1,0.001473904
1479773273.739704,201,1,12.597990990
1479773281.341904,191,1,7.602200031
1479773285.210330,95,0,3.868426085
1479773285.218145,54,1,0.007814884
1479773285.218259,95,1,0.000114202
1479773285.466216,54,0,0.247956991
1479773290.220240,42,0,4.754024029
1479773290.223854,42,1,0.003613949
1479773298.175181,90,1,7.951326847
1479773298.319060,90,0,0.143879175
1479773300.763522,201,1,2.444461823
1479773308.374561,191,1,7.611039162
1479773309.337241,90,1,0.962679863
1479773309.536680,90,0,0.199439049
1479773315.246595,95,1,5.709914923
1479773315.463722,54,0,0.217127085
1479773315.463845,95,0,0.000123024
1479773315.505085,54,1,0.041239977
1479773320.470247,42,0,4.965162039
1479773320.481858,42,1,0.011610985
1479773327.790406,201,1,7.308547974
1479773335.401753,191,1,7.611346960
1479773345.210388,95,0,9.808634996
1479773345.217362,54,1,0.006973982
1479773345.217472,95,1,0.000110149
1479773345.466216,54,0,0.248744011
1479773349.375773,90,1,3.909556866
1479773349.519638,90,0,0.143865108
1479773350.220238,42,0,0.700599909
1479773350.223935,42,1,0.003696918
1479773354.818089,201,1,4.594154119
1479773362.427823,191,1,7.609734058
1479773375.248780,95,1,12.820956945
1479773375.465857,54,0,0.217077017
1479773375.466073,95,0,0.000216007
1479773375.513003,54,1,0.046930075
1479773380.470246,42,0,4.957242966
1479773380.478125,42,1,0.007879019
1479773381.841089,201,1,1.362963915
1479773385.150010,91,1,3.308921099
1479773385.184117,54,1,0.034106970
1479773385.185205,88,1,0.001087904
1479773385.396079,326,0,0.210874081
1479773385.400642,74,1,0.004562855
1479773385.606806,62,0,0.206164122
1479773385.611360,54,1,0.004554033
1479773385.750177,571,1,0.138816833
1479773385.957497,54,0,0.207319975
1479773385.959100,1514,0,0.001603127
1479773385.959223,1514,0,0.000123024
1479773385.959302,109,0,0.000078917
1479773385.963106,54,1,0.003803968
1479773385.966056,54,1,0.002950191
1479773385.966142,54,1,0.000085831
1479773385.977281,380,1,0.011139154
1479773386.190386,60,0,0.213104963
1479773386.190498,107,0,0.000112057
1479773386.199219,54,1,0.008720875
1479773386.205741,1514,1,0.006521940
1479773386.205854,396,1,0.000113010
1479773386.413019,54,0,0.207165003
1479773386.431720,368,1,0.018701077
1479773386.649666,219,0,0.217946053
1479773386.700681,54,1,0.051014900
1479773387.731232,91,0,1.030550957
1479773387.731344,54,0,0.000112057
1479773387.743967,54,1,0.012623072
1479773387.782564,54,1,0.038596869
1479773389.455035,191,1,1.672471046
1479773399.571824,90,1,10.116789103
1479773399.715718,90,0,0.143893957
1479773399.738369,98,1,0.022650957
1479773399.738522,98,0,0.000153065
1479773399.744071,98,1,0.005548954
1479773399.744172,98,0,0.000101089
1479773399.747942,98,1,0.003769875
1479773399.748041,98,0,0.000098944
1479773399.753884,98,1,0.005843163
1479773399.753986,98,0,0.000101805
1479773399.757483,98,1,0.003497124
1479773399.757591,98,0,0.000108004
1479773399.760725,98,1,0.003134012
1479773399.760826,98,0,0.000101089
1479773399.763348,98,1,0.002521992
1479773399.763447,98,0,0.000098944
1479773399.767416,98,1,0.003968954
1479773399.767513,98,0,0.000097036
1479773399.771358,98,1,0.003844976
1479773399.771463,98,0,0.000104904
1479773399.775354,98,1,0.003890991
1479773399.775464,98,0,0.000110149
1479773399.780326,98,1,0.004861832
1479773399.781913,98,0,0.001587152
1479773399.786941,98,1,0.005028009
1479773399.788295,98,0,0.001353979
1479773399.791072,98,1,0.002776861
1479773399.792460,98,0,0.001388073
1479773399.794963,98,1,0.002502918
1479773399.796328,98,0,0.001365185
1479773399.799388,98,1,0.003059864
1479773399.800754,98,0,0.001366138
1479773399.808011,98,1,0.007256985
1479773399.809213,98,0,0.001201868
1479773399.812455,98,1,0.003242016
1479773399.813464,98,0,0.001008987
1479773399.818215,98,1,0.004750967
1479773399.819172,98,0,0.000957012
1479773399.825163,98,1,0.005990982
1479773399.826099,98,0,0.000936031
1479773399.829892,98,1,0.003793001
1479773399.830850,98,0,0.000957966
1479773399.837833,75,1,0.006983042
1479773399.837971,75,1,0.000138044
1479773399.838265,91,0,0.000293970
1479773399.838609,103,0,0.000344038
1479773399.848546,74,1,0.009937048
1479773399.992201,74,0,0.143655062
1479773400.010447,66,1,0.018245935
1479773400.010586,66,1,0.000138998
1479773400.012041,75,1,0.001455069
1479773400.012385,91,0,0.000343800
1479773400.012611,75,1,0.000226021
1479773400.012919,103,0,0.000308037
1479773400.029604,74,1,0.016685009
1479773400.153996,66,0,0.124392033
1479773400.163763,66,1,0.009767056
1479773400.173269,74,0,0.009505987
1479773400.185340,66,1,0.012070894
1479773400.185941,66,1,0.000601053
1479773400.187870,75,1,0.001929045
1479773400.188217,91,0,0.000346899
1479773400.188466,75,1,0.000249147
1479773400.188780,103,0,0.000313997
1479773400.202266,74,1,0.013485909
1479773400.329761,66,0,0.127495050
1479773400.337812,66,1,0.008050919
1479773400.345878,74,0,0.008065939
1479773400.349344,66,1,0.003466129
1479773400.349771,66,1,0.000427008
1479773400.493182,66,0,0.143410921
1479773400.501716,66,1,0.008533955
1479773405.000241,42,0,4.498525143
1479773405.013295,42,1,0.013053894
1479773405.210198,95,0,0.196902990
1479773405.212895,54,1,0.002696991
1479773405.213000,95,1,0.000105143
1479773405.466235,54,0,0.253234863
1479773408.870803,201,1,3.404568195
1479773416.480923,191,1,7.610119820
1479773434.124218,54,0,17.643295050
1479773435.243133,95,1,1.118915081
1479773435.460332,54,0,0.217198849
1479773435.460449,95,0,0.000117064
1479773435.510094,54,1,0.049644947
1479773435.896194,201,1,0.386100054
1479773439.130244,42,0,3.234050035
1479773439.138410,42,1,0.008166075
1479773443.507001,191,1,4.368590832
1479773449.768735,90,1,6.261734009
1479773449.912627,90,0,0.143892050
1479773462.925630,201,1,13.013003111
1479773465.210385,95,0,2.284754992
1479773465.213905,54,1,0.003520012
1479773465.214412,95,1,0.000506878
1479773465.466290,54,0,0.251878023
1479773470.220231,42,0,4.753941059
1479773470.228447,42,1,0.008215904
1479773470.533373,191,1,0.304926157
1479773481.803737,90,1,11.270363808
1479773481.964251,90,0,0.160514116
1479773489.951100,201,1,7.986849070
1479773495.243700,95,1,5.292599916
1479773495.460793,54,0,0.217092991
1479773495.460904,95,0,0.000110865
1479773496.006195,95,0,0.545291185
1479773496.049195,54,1,0.042999983
1479773497.609470,191,1,1.560274839
1479773500.470248,42,0,2.860778093
1479773500.474464,42,1,0.004215956
1479773516.982847,201,1,16.508383036
1479773524.601695,191,1,7.618848085
1479773525.210280,95,0,0.608584881
1479773526.032947,95,1,0.822667122
1479773526.250159,95,0,0.217211962
1479773526.251991,54,1,0.001832008
1479773526.306247,95,0,0.054255962
1479773526.322470,54,1,0.016222954
1479773526.325083,95,1,0.002613068
1479773526.576203,54,0,0.251120090
1479773530.220240,42,0,3.644037008
1479773530.224595,42,1,0.004354954
1479773539.028571,90,1,8.803975821
1479773539.217182,90,0,0.188611031
1479773543.906166,113,1,4.688984156
1479773544.009766,201,1,0.103600025
1479773551.618137,191,1,7.608370781
1479773556.353777,95,1,4.735640049
1479773556.570923,54,0,0.217146158
1479773556.571036,95,0,0.000113010
1479773558.766240,95,0,2.195203781
1479773558.814316,54,1,0.048076153
1479773561.580244,42,0,2.765928030
1479773561.587897,42,1,0.007652998
1479773571.043442,201,1,9.455544949
1479773578.645382,191,1,7.601939917
1479773580.264888,90,1,1.619506121
1479773580.412358,90,0,0.147469997
1479773585.210398,95,0,4.798039913
1479773585.213820,54,1,0.003422022
1479773585.214328,95,1,0.000508070
1479773585.466294,54,0,0.251966000
1479773590.220241,42,0,4.753947020
1479773590.228599,42,1,0.008358002
1479773598.073958,201,1,7.845358849
1479773605.676116,191,1,7.602158070
1479773615.242620,95,1,9.566504002
1479773615.459744,54,0,0.217123985
1479773615.459896,95,0,0.000152111
1479773615.693997,95,1,0.234100819
1479773615.910819,54,0,0.216822147
1479773615.976252,95,0,0.065433025
1479773616.018057,54,1,0.041805029
1479773620.460246,42,0,4.442188978
1479773620.468404,42,1,0.008157969
1479773625.091648,201,1,4.623244047
1479773632.696546,191,1,7.604897976
1479773645.210240,95,0,12.513693810
1479773646.007440,95,1,0.797200203
1479773646.224754,95,0,0.217314005
1479773646.236866,54,1,0.012111902
1479773646.246271,95,0,0.009404898
1479773646.249627,54,1,0.003356218
1479773646.249729,95,1,0.000101805
1479773646.506232,54,0,0.256503105
1479773649.599105,425,0,3.092872858
1479773649.634007,163,1,0.034902096
1479773649.650505,54,1,0.016498089
1479773649.741152,163,1,0.090646982
1479773649.844110,148,1,0.102957964
1479773649.942863,148,1,0.098752975
1479773650.055996,210,1,0.113132954
1479773650.220234,42,0,0.164237976
1479773650.232866,42,1,0.012632132
1479773650.273158,54,0,0.040292025
1479773650.276813,226,0,0.003654957
1479773650.289502,54,1,0.012688875
1479773650.321659,97,1,0.032157183
1479773650.341225,66,1,0.019565821
1479773650.343401,75,1,0.002176046
1479773650.721629,288,0,0.378227949
1479773650.733434,74,1,0.011805058
1479773650.900985,97,1,0.167551041
1479773650.941216,74,0,0.040230989
1479773650.955693,66,1,0.014477015
1479773651.071980,583,1,0.116286993
1479773651.280272,66,0,0.208292007
1479773651.281822,1484,0,0.001549959
1479773651.281927,1484,0,0.000105143
1479773651.282046,1326,0,0.000118971
1479773651.310402,66,1,0.028355837
1479773651.314254,66,1,0.003852129
1479773651.323875,66,1,0.009620905
1479773651.518228,689,0,0.194353104
1479773651.531446,66,1,0.013217926
1479773651.563604,192,1,0.032158136
1479773651.772751,117,0,0.209146976
1479773651.779636,158,1,0.006884813
1479773652.027964,66,0,0.248328209
1479773652.030083,359,1,0.002118826
1479773652.070855,97,1,0.040771961
1479773652.108036,201,1,0.037181139
1479773652.286248,54,0,0.178211927
1479773652.436319,886,0,0.150071144
1479773652.456441,242,1,0.020121813
1479773652.484759,66,1,0.028318167
1479773652.673581,54,0,0.188821793
1479773652.675988,176,0,0.002407074
1479773652.703347,54,1,0.027359009
1479773652.704495,42,1,0.001147985
1479773652.704627,60,0,0.000132084
1479773652.713344,74,1,0.008717060
1479773652.713645,74,0,0.000300884
1479773652.718928,66,1,0.005283117
1479773652.720265,133,1,0.001336813
1479773652.720496,66,0,0.000231028
1479773652.720827,83,0,0.000331163
1479773652.721190,1191,0,0.000362873
1479773652.726257,66,1,0.005067110
1479773652.726421,66,1,0.000164032
1479773652.726453,66,1,0.000031948
1479773652.726735,66,0,0.000282049
1479773652.746366,694,1,0.019630909
1479773652.978066,209,0,0.231699944
1479773652.991806,54,1,0.013740063
1479773653.024394,74,1,0.032588005
1479773653.024698,74,0,0.000303984
1479773653.025748,66,1,0.001049995
1479773653.028146,169,1,0.002398014
1479773653.028376,66,0,0.000230074
1479773653.028842,83,0,0.000465870
1479773653.030543,66,1,0.001701117
1479773653.030890,1300,0,0.000346899
1479773653.031492,348,0,0.000602007
1479773653.035171,66,1,0.003679037
1479773653.036277,66,1,0.001106024
1479773653.036467,66,0,0.000190020
1479773653.052613,525,1,0.016145945
1479773653.306222,54,0,0.253608942
1479773653.662308,339,0,0.356086016
1479773653.713978,348,0,0.051670074
1479773653.765418,342,0,0.051440001
1479773654.402369,97,1,0.636950970
1479773654.689037,339,0,0.286668062
1479773654.740456,348,0,0.051419020
1479773654.791933,342,0,0.051476955
1479773655.048240,339,0,0.256306887
1479773655.099660,348,0,0.051419973
1479773655.151067,342,0,0.051407099
1479773656.074917,339,0,0.923850060
1479773656.126346,348,0,0.051429033
1479773656.177749,342,0,0.051402807
1479773656.792820,339,0,0.615071058
1479773656.844305,348,0,0.051485062
1479773656.895731,342,0,0.051425934
1479773657.817783,339,0,0.922052145
1479773657.869383,348,0,0.051599979
1479773657.920826,342,0,0.051442862
1479773658.281472,339,0,0.360646009
1479773658.332884,348,0,0.051412106
1479773658.384306,342,0,0.051421881
1479773659.067020,97,1,0.682713985
1479773659.306486,339,0,0.239465952
1479773659.357923,348,0,0.051437140
1479773659.409369,342,0,0.051445961
1479773659.721123,191,1,0.311753988
1479773668.410722,97,1,8.689599037
1479773679.135157,201,1,10.724435091
1479773683.088228,95,1,3.953070879
1479773683.305332,54,0,0.217103958
1479773683.305457,95,0,0.000125170
1479773683.776278,95,0,0.470820904
1479773683.783622,54,1,0.007344007
1479773686.753149,191,1,2.969527006
1479773687.096594,97,1,0.343445063
1479773688.310232,42,0,1.213637829
1479773688.320128,42,1,0.009896040
1479773699.739459,98,1,11.419331074
1479773699.739608,98,0,0.000149012
1479773699.745382,98,1,0.005774021
1479773699.745496,98,0,0.000113964
1479773699.748703,98,1,0.003206968
1479773699.748800,98,0,0.000097036
1479773699.756305,98,1,0.007504940
1479773699.756415,98,0,0.000109911
1479773699.760436,98,1,0.004021168
1479773699.760538,98,0,0.000102043
1479773699.765264,98,1,0.004725933
1479773699.765358,98,0,0.000093937
1479773699.768252,98,1,0.002893925
1479773699.768350,98,0,0.000097990
1479773699.771937,98,1,0.003587008
1479773699.772046,98,0,0.000109196
1479773699.776048,98,1,0.004001856
1479773699.776145,98,0,0.000097036
1479773699.779913,98,1,0.003767967
1479773699.780012,98,0,0.000098944
1479773699.784745,98,1,0.004733086
1479773699.786325,98,0,0.001580000
1479773699.789160,98,1,0.002835035
1479773699.790548,98,0,0.001388073
1479773699.795617,98,1,0.005069017
1479773699.796978,98,0,0.001360893
1479773699.799356,98,1,0.002377987
1479773699.800735,98,0,0.001379013
1479773699.803202,98,1,0.002466917
1479773699.804558,98,0,0.001356125
1479773699.811630,98,1,0.007071972
1479773699.812792,98,0,0.001162052
1479773699.816056,98,1,0.003263950
1479773699.817026,98,0,0.000969887
1479773699.819034,98,1,0.002008200
1479773699.819987,98,0,0.000952959
1479773699.823045,98,1,0.003057957
1479773699.823993,98,0,0.000947952
1479773699.826910,98,1,0.002917051
1479773699.827891,98,0,0.000981092
1479773699.834378,75,1,0.006486893
1479773699.834767,91,0,0.000389099
1479773699.834919,75,1,0.000151873
1479773699.835279,103,0,0.000360012
1479773699.848280,74,1,0.013000965
1479773699.991942,74,0,0.143661976
1479773699.994683,66,1,0.002741098
1479773699.996720,66,1,0.002037048
1479773699.996906,75,1,0.000185966
1479773699.997234,91,0,0.000328064
1479773699.997378,75,1,0.000144005
1479773699.997699,103,0,0.000320911
1479773700.012978,74,1,0.015279055
1479773700.140155,66,0,0.127177000
1479773700.148205,66,1,0.008049965
1479773700.156613,74,0,0.008408070
1479773700.170692,66,1,0.014078856
1479773700.170828,66,1,0.000136137
1479773700.173179,75,1,0.002350807
1479773700.173302,75,1,0.000123024
1479773700.173569,91,0,0.000267029
1479773700.173881,103,0,0.000312090
1479773700.195825,74,1,0.021944046
1479773700.314260,66,0,0.118434906
1479773700.334451,66,1,0.020190954
1479773700.339470,74,0,0.005018950
1479773700.346098,66,1,0.006628036
1479773700.346506,66,1,0.000408173
1479773700.489983,66,0,0.143476963
1479773700.498578,66,1,0.008594990
1479773705.210278,95,0,4.711699963
1479773705.221865,54,1,0.011586905
1479773705.222540,95,1,0.000674963
